,city,payment,seller,estimated_delivery,state,rating,customer,order
963,UNKNOWN,CREDIT CARD,24.0,2017-03-27,MG,3.0,40518.0,40518.0
964,unknown,credit card,1.0,2018-02-02 12:00:00,sp,1.0,35418.0,35418.0
965,curitiba,credit card,10.0,2018-07-16 12:00:00,pr,3.0,49143.0,49143.0
966,unknown,credit card,7.0,2017-09-01,MG,2.5,32110.0,32110.0
967,sao paulo,credit card,5.0,2018-06-21 12:00:00,SP,1.0,37267.0,37267.0
968,unknown,credit card,21.0,2017-06-26 12:00:00,sp,1.0,19351.0,19351.0
969,unknown,credit card,20.0,2018-07-11,SP,3.0,29463.0,29463.0
970,unknown,credit card,10.0,2017-09-22 12:00:00,rs,4.0,7020.0,7020.0
971,SAO PAULO,CREDIT CARD,24.0,2018-08-17,SP,3.5,61663.0,61663.0
972,niteroi,other,10.0,2018-09-11 12:00:00,rj,5.0,15700.0,15700.0
973,UBERLANDIA,CREDIT CARD,23.0,NONES,MG,1.0,35755.0,35755.0
974,unknown,credit card,12.0,2018-05-21 12:00:00,sp,1.0,33003.0,33003.0
975,unknown,valores em falta,3.0,no_info,no_info,nan,51968.0,51968.0
976,unknown,credit card,3.0,2018-08-20 12:00:00,sp,3.0,51968.0,51968.0
977,UNKNOWN,OTHER,22.0,2018-07-13 12:00:00,RJ,4.5,39714.0,39714.0
978,unknown,credit card,11.0,2018-06-08,sp,2.5,62504.0,62504.0
979,unknown,credit card,11.0,2018-05-21 12:00:00,pr,2.0,12554.0,12554.0
980,unknown,credit card,5.0,2018-04-27 12:00:00,RS,n/a,44731.0,44731.0
981,unknown,other,7.0,2017-04-05 12:00:00,pr,1.0,61463.0,61463.0
982,canoas,credit card,22.0,2018-07-23 12:00:00,rs,5.0,55432.0,55432.0
983,rio de janeiro,credit card,13.0,2018-02-19 12:00:00,rj,3.0,17807.0,17807.0
984,NONES,VALORES EM FALTA,23.0,NO_INFO,MG,NAN,52312.0,52312.0
985,unknown,n/a,5.0,2017-10-27 12:00:00,RJ,1.5,53013.0,53013.0
986,unknown,credit card,9.0,2018-05-03 12:00:00,sp,4.5,19001.0,19001.0
987,nan,credit card,8.0,no_info,n/a,n/a,684.0,684.0
988,unknown,credit card,3.0,2017-08-22 12:00:00,rj,4.0,52425.0,52425.0
989,sao paulo,credit card,13.0,2017-12-01 12:00:00,SP,3.0,22540.0,22540.0
990,unknown,credit card,23.0,2017-06-01,SP,3.0,3294.0,3294.0
991,BELO HORIZONTE,CREDIT CARD,13.0,2017-06-12 12:00:00,MG,4.0,45895.0,45895.0
992,UNKNOWN,CREDIT CARD,3.0,2017-02-14,SP,3.0,44670.0,44670.0
993,sao paulo,credit card,5.0,2018-08-13 12:00:00,sp,2.5,11785.0,11785.0
994,unknown,other,0.0,2018-07-17,SP,1.5,46106.0,46106.0
995,rio de janeiro,credit card,0.0,2017-07-31 12:00:00,rj,5.0,63525.0,63525.0
996,unknown,credit card,2.0,2018-03-09 12:00:00,SP,3.5,20319.0,20319.0
997,unknown,nones,10.0,nan,valores em falta,nan,37084.0,37084.0
998,sao paulo,credit card,2.0,2017-12-15,SP,4.5,54387.0,54387.0
999,UNKNOWN,OTHER,0.0,2017-07-18 12:00:00,MG,1.0,11665.0,11665.0
1000,UNKNOWN,CREDIT CARD,18.0,2018-04-25 12:00:00,SP,2.0,58532.0,58532.0
1001,sao paulo,credit card,5.0,2018-08-23 12:00:00,sp,3.5,9816.0,9816.0
1002,valores em falta,nan,9.0,n/a,sp,2.0,52769.0,52769.0
1003,RIO DE JANEIRO,OTHER,19.0,2017-09-27 12:00:00,RJ,5.0,20884.0,20884.0
1004,unknown,valores em falta,3.0,valores em falta,RJ,4.5,14886.0,14886.0
1005,unknown,credit card,24.0,n/a,mg,3.0,53599.0,53599.0
1006,sao paulo,other,17.0,2018-08-15 12:00:00,sp,1.0,60060.0,60060.0
1007,rio de janeiro,nones,21.0,2017-08-29,RJ,1.5,53941.0,53941.0
1008,unknown,other,6.0,2018-05-24,SP,1.0,31798.0,31798.0
1009,juiz de fora,credit card,1.0,2018-07-19 12:00:00,MG,4.5,47272.0,47272.0
1010,unknown,credit card,21.0,2017-09-13 12:00:00,mg,2.0,36883.0,36883.0
1011,UNKNOWN,CREDIT CARD,23.0,2017-12-19 12:00:00,RJ,2.5,28941.0,28941.0
1012,UNKNOWN,CREDIT CARD,7.0,2018-05-25,SP,4.5,27195.0,27195.0
1013,SAO PAULO,CREDIT CARD,17.0,2017-04-17,SP,4.5,53537.0,53537.0
1014,unknown,other,16.0,2017-06-13 12:00:00,MG,1.0,48194.0,48194.0
1015,sao bernardo do campo,credit card,5.0,2018-03-08 12:00:00,SP,1.0,39446.0,39446.0
1016,unknown,credit card,21.0,2017-10-23 12:00:00,SP,2.0,52146.0,52146.0
1017,nones,no_info,11.0,no_info,nones,1.0,63145.0,63145.0
1018,unknown,credit card,7.0,valores em falta,sp,2.0,22071.0,22071.0
1019,belo horizonte,credit card,5.0,2017-07-13 12:00:00,MG,3.5,46272.0,46272.0
1020,porto alegre,credit card,3.0,2018-09-19 12:00:00,rs,4.5,59434.0,59434.0
1021,unknown,other,1.0,2018-05-08 12:00:00,sp,1.5,34637.0,34637.0
1022,sao paulo,credit card,7.0,2018-04-16 12:00:00,SP,1.5,27762.0,27762.0
1023,unknown,credit card,14.0,n/a,sp,3.5,17812.0,17812.0
1024,unknown,credit card,20.0,n/a,RJ,1.0,59065.0,59065.0
1025,unknown,other,10.0,2017-03-15 12:00:00,SP,1.0,37084.0,37084.0
1026,unknown,credit card,5.0,2018-03-28,rs,1.0,32516.0,32516.0
1027,CAMPINAS,CREDIT CARD,8.0,2017-08-08 12:00:00,SP,3.0,51687.0,51687.0
1028,nones,nones,18.0,nones,no_info,valores em falta,12734.0,12734.0
1029,unknown,credit card,0.0,valores em falta,sp,1.0,51058.0,51058.0
1030,unknown,credit card,0.0,nones,mg,1.5,32100.0,32100.0
1031,unknown,credit card,8.0,2018-07-24,SP,1.0,47698.0,47698.0
1032,sao paulo,credit card,7.0,n/a,nan,5.0,4691.0,4691.0
1033,sao paulo,other,16.0,2018-02-21,sp,3.5,4898.0,4898.0
1034,sao paulo,other,13.0,2017-06-12 12:00:00,sp,1.0,42465.0,42465.0
1035,RIO DE JANEIRO,CREDIT CARD,21.0,2018-02-14 12:00:00,RJ,5.0,44042.0,44042.0
1036,UNKNOWN,CREDIT CARD,3.0,2017-08-22 12:00:00,NAN,4.0,52425.0,52425.0
1037,unknown,credit card,16.0,nones,sp,2.5,13644.0,13644.0
1038,unknown,credit card,4.0,2018-05-29 12:00:00,sp,1.0,56536.0,56536.0
1039,unknown,other,22.0,2018-04-10 12:00:00,mg,1.0,19738.0,19738.0
1040,unknown,credit card,7.0,valores em falta,MG,2.0,57216.0,57216.0
1041,unknown,credit card,16.0,2018-05-14 12:00:00,sp,2.5,60350.0,60350.0
1042,CAMPINAS,CREDIT CARD,3.0,2017-05-22,SP,2.0,8839.0,8839.0
1043,unknown,credit card,13.0,2018-05-28 12:00:00,sp,1.0,24491.0,24491.0
1044,unknown,other,17.0,2018-05-18 12:00:00,sp,1.0,58241.0,58241.0
1045,sao paulo,credit card,1.0,2017-07-04 12:00:00,sp,5.0,54907.0,54907.0
1046,nova iguacu,credit card,1.0,2017-08-24,RJ,5.0,18256.0,18256.0
1047,uberaba,credit card,23.0,2017-12-19 12:00:00,MG,2.5,27907.0,27907.0
1048,unknown,credit card,22.0,2018-03-26,SP,2.5,29158.0,29158.0
1049,sao paulo,credit card,1.0,nan,sp,3.0,31999.0,31999.0
1050,BELO HORIZONTE,OTHER,7.0,2018-08-20,MG,3.5,20605.0,20605.0
1051,unknown,credit card,24.0,2017-05-02 12:00:00,sp,3.0,4718.0,4718.0
1052,unknown,credit card,1.0,2017-10-10,sp,2.5,4819.0,4819.0
1053,niteroi,credit card,4.0,2017-07-26 12:00:00,rj,1.0,18838.0,18838.0
1054,unknown,credit card,24.0,2017-12-11 12:00:00,mg,3.0,45911.0,45911.0
1055,unknown,credit card,20.0,2018-04-06,mg,2.0,41557.0,41557.0
1056,santa maria,credit card,14.0,2017-07-11 12:00:00,rs,1.0,5113.0,5113.0
1057,unknown,nan,10.0,2018-07-27,sp,2.5,29571.0,29571.0
1058,sao paulo,credit card,9.0,2017-12-26 12:00:00,sp,4.5,54133.0,54133.0
1059,nan,credit card,6.0,2018-03-07,MG,4.5,53550.0,53550.0
1060,SAO PAULO,CREDIT CARD,2.0,2017-07-07 12:00:00,SP,4.0,41708.0,41708.0
1061,unknown,credit card,1.0,2018-02-02 12:00:00,SP,1.0,35418.0,35418.0
1062,CASCAVEL,CREDIT CARD,7.0,2018-04-12 12:00:00,PR,1.0,35315.0,35315.0
1063,curitiba,credit card,23.0,2018-04-26 12:00:00,pr,4.5,62414.0,62414.0
1064,unknown,other,11.0,2017-07-19 12:00:00,sp,1.0,40059.0,40059.0
1065,sao paulo,other,12.0,valores em falta,SP,1.0,48913.0,48913.0
1066,sao paulo,credit card,12.0,2017-12-28 12:00:00,sp,2.5,43312.0,43312.0
1067,unknown,credit card,1.0,2018-06-20 12:00:00,sp,2.5,50341.0,50341.0
1068,UNKNOWN,CREDIT CARD,13.0,2018-03-16,SP,1.5,25443.0,25443.0
1069,SAO PAULO,CREDIT CARD,3.0,2017-10-09 12:00:00,SP,3.0,46353.0,46353.0
1070,unknown,other,3.0,2018-03-23,sp,1.0,3975.0,3975.0
1071,SAO PAULO,CREDIT CARD,7.0,2018-06-26,SP,1.0,17393.0,17393.0
1072,unknown,credit card,12.0,2018-06-21 12:00:00,mg,1.0,17915.0,17915.0
1073,unknown,credit card,9.0,no_info,sp,3.0,22286.0,22286.0
1074,unknown,credit card,14.0,2017-08-10 12:00:00,mg,3.5,14874.0,14874.0
1075,sao paulo,credit card,2.0,2017-12-15,SP,4.5,54387.0,54387.0
1076,unknown,credit card,1.0,2017-12-13 12:00:00,SP,1.0,27241.0,27241.0
1077,unknown,other,22.0,2017-12-18 12:00:00,MG,no_info,28726.0,28726.0
1078,unknown,credit card,20.0,2017-10-24,sp,1.0,53434.0,53434.0
1079,unknown,n/a,16.0,2018-04-19 12:00:00,valores em falta,3.5,49351.0,49351.0
1080,unknown,other,3.0,2018-01-05 12:00:00,sp,3.0,15340.0,15340.0
1081,campinas,credit card,24.0,2018-05-25 12:00:00,sp,1.0,29269.0,29269.0
1082,unknown,credit card,10.0,2018-04-12 12:00:00,sp,2.5,47386.0,47386.0
1083,sao paulo,credit card,7.0,2017-11-10 12:00:00,sp,3.5,14185.0,14185.0
1084,sao paulo,credit card,5.0,2018-06-21 12:00:00,sp,n/a,37267.0,37267.0
1085,SAO PAULO,CREDIT CARD,11.0,2018-07-17,SP,4.0,19246.0,19246.0
1086,belo horizonte,credit card,21.0,2018-07-20,MG,3.5,39661.0,39661.0
1087,niteroi,other,17.0,2018-07-13 12:00:00,RJ,2.0,48466.0,48466.0
1088,UNKNOWN,CREDIT CARD,22.0,2017-06-07 12:00:00,MG,3.0,40065.0,40065.0
1089,unknown,credit card,0.0,2017-03-06 12:00:00,sp,3.0,8653.0,8653.0
1090,unknown,credit card,13.0,2017-11-22,SP,3.0,59965.0,59965.0
1091,PONTA GROSSA,CREDIT CARD,5.0,2018-05-23,PR,2.0,17446.0,17446.0
1092,SAO PAULO,CREDIT CARD,13.0,NAN,SP,1.0,9100.0,9100.0
1093,unknown,credit card,1.0,2018-05-16,mg,1.5,30364.0,30364.0
1094,unknown,other,5.0,2018-07-30 12:00:00,SP,1.0,54255.0,54255.0
1095,NITEROI,CREDIT CARD,13.0,2018-02-14 12:00:00,RJ,4.5,58506.0,58506.0
1096,sao paulo,other,3.0,nan,sp,1.0,31521.0,31521.0
1097,rio de janeiro,credit card,7.0,2017-12-28 12:00:00,rj,4.5,14990.0,14990.0
1098,sao paulo,other,7.0,no_info,SP,2.0,26731.0,26731.0
1099,unknown,other,13.0,nones,mg,1.0,48011.0,48011.0
1100,nan,nan,3.0,valores em falta,no_info,n/a,49681.0,49681.0
1101,unknown,credit card,0.0,nan,sp,2.0,9465.0,9465.0
1102,UNKNOWN,CREDIT CARD,7.0,2018-03-29 12:00:00,MG,1.0,39272.0,39272.0
1103,sao paulo,other,6.0,2018-03-01,SP,2.5,32902.0,32902.0
1104,unknown,credit card,5.0,2018-03-02 12:00:00,MG,1.0,32063.0,32063.0
1105,sao paulo,credit card,23.0,2017-02-27 12:00:00,SP,5.0,6033.0,6033.0
1106,UNKNOWN,CREDIT CARD,20.0,2017-07-25 12:00:00,RJ,4.5,2641.0,2641.0
1107,nova iguacu,credit card,12.0,2018-03-22,rj,5.0,57563.0,57563.0
1108,guarulhos,credit card,19.0,2018-05-24 12:00:00,SP,3.0,19987.0,19987.0
1109,unknown,other,17.0,2017-08-01 12:00:00,PR,1.0,46687.0,46687.0
1110,UNKNOWN,CREDIT CARD,3.0,2017-07-19 12:00:00,RS,4.5,54983.0,54983.0
1111,rio de janeiro,credit card,19.0,2017-03-14 12:00:00,rj,1.0,48530.0,48530.0
1112,SAO PAULO,CREDIT CARD,9.0,VALORES EM FALTA,SP,3.0,10382.0,10382.0
1113,unknown,credit card,8.0,2017-06-02 12:00:00,SP,3.0,17850.0,17850.0
1114,SAO PAULO,CREDIT CARD,16.0,2017-09-15,SP,4.0,50826.0,50826.0
1115,sao paulo,credit card,9.0,2017-11-28 12:00:00,sp,4.0,14099.0,14099.0
1116,rio de janeiro,nones,10.0,no_info,no_info,nones,5108.0,5108.0
1117,sao paulo,other,20.0,2018-01-08 12:00:00,sp,1.0,56548.0,56548.0
1118,belo horizonte,credit card,10.0,2018-07-04 12:00:00,MG,2.5,22812.0,22812.0
1119,unknown,other,7.0,2018-07-25 12:00:00,mg,2.0,42154.0,42154.0
1120,contagem,credit card,3.0,2017-11-22,mg,3.0,57066.0,57066.0
1121,unknown,credit card,16.0,2017-08-31 12:00:00,MG,2.5,52042.0,52042.0
1122,santo andre,credit card,16.0,2017-10-19,sp,3.0,23194.0,23194.0
1123,guarulhos,credit card,1.0,2017-09-06 12:00:00,sp,3.5,57891.0,57891.0
1124,unknown,credit card,16.0,2017-08-31 12:00:00,mg,2.5,52042.0,52042.0
1125,unknown,credit card,16.0,2018-08-13 12:00:00,SP,3.0,6237.0,6237.0
1126,juiz de fora,credit card,8.0,2018-09-10,MG,1.0,61033.0,61033.0
1127,unknown,credit card,11.0,2018-05-17 12:00:00,SP,1.0,9584.0,9584.0
1128,sao bernardo do campo,credit card,20.0,valores em falta,SP,1.5,3740.0,3740.0
1129,rio de janeiro,credit card,7.0,2017-09-29 12:00:00,rj,1.0,46210.0,46210.0
1130,unknown,credit card,5.0,2018-01-16 12:00:00,mg,2.5,34814.0,34814.0
1131,SAO PAULO,CREDIT CARD,17.0,2017-12-05,SP,4.5,32182.0,32182.0
1132,rio de janeiro,n/a,7.0,valores em falta,RJ,nan,14990.0,14990.0
1133,sao paulo,credit card,20.0,2018-04-16 12:00:00,sp,3.0,60292.0,60292.0
1134,rio de janeiro,credit card,0.0,2018-01-04,rj,5.0,15438.0,15438.0
1135,UNKNOWN,CREDIT CARD,17.0,NO_INFO,MG,2.0,37660.0,37660.0
1136,niteroi,credit card,12.0,2018-07-12,rj,5.0,26056.0,26056.0
1137,UNKNOWN,CREDIT CARD,11.0,2017-10-25 12:00:00,SP,3.0,36812.0,36812.0
1138,unknown,credit card,6.0,2018-05-09,sp,2.5,44016.0,44016.0
1139,unknown,credit card,12.0,2017-08-10 12:00:00,rs,1.0,302.0,302.0
1140,unknown,credit card,0.0,2018-04-05 12:00:00,sp,2.0,25628.0,25628.0
1141,SAO PAULO,CREDIT CARD,3.0,2017-10-09 12:00:00,SP,3.0,46353.0,46353.0
1142,unknown,credit card,4.0,2017-04-25 12:00:00,valores em falta,3.0,6653.0,6653.0
1143,unknown,credit card,1.0,2017-09-11 12:00:00,SP,3.5,45483.0,45483.0
1144,sao paulo,credit card,10.0,2017-10-11 12:00:00,sp,2.0,12846.0,12846.0
1145,unknown,credit card,1.0,2018-01-05 12:00:00,sp,3.0,18940.0,18940.0
1146,unknown,credit card,21.0,2018-08-31 12:00:00,sp,2.5,55086.0,55086.0
1147,unknown,credit card,3.0,nones,sp,1.0,11448.0,11448.0
1148,unknown,credit card,21.0,2018-02-06 12:00:00,mg,2.0,20707.0,20707.0
1149,unknown,credit card,0.0,2017-05-29 12:00:00,rs,4.5,50660.0,50660.0
1150,SAO PAULO,CREDIT CARD,6.0,2017-12-21 12:00:00,SP,4.5,50923.0,50923.0
1151,sao paulo,credit card,17.0,2018-01-10 12:00:00,sp,4.0,29290.0,29290.0
1152,unknown,credit card,17.0,2018-04-23 12:00:00,rj,1.0,36397.0,36397.0
1153,SAO PAULO,OTHER,12.0,2018-01-15 12:00:00,SP,3.0,11511.0,11511.0
1154,no_info,n/a,0.0,no_info,nan,nones,20813.0,20813.0
1155,sao paulo,other,17.0,2017-09-08,SP,1.5,9273.0,9273.0
1156,SAO PAULO,CREDIT CARD,24.0,2018-07-17 12:00:00,SP,2.0,52637.0,52637.0
1157,UNKNOWN,CREDIT CARD,6.0,2017-10-20 12:00:00,SP,1.0,8874.0,8874.0
1158,unknown,credit card,0.0,2017-08-21,rj,3.0,56552.0,56552.0
1159,rio de janeiro,credit card,19.0,2017-05-04,rj,5.0,35923.0,35923.0
1160,unknown,other,13.0,2018-04-09 12:00:00,rj,2.0,58399.0,58399.0
1161,nan,n/a,11.0,n/a,nones,nan,63145.0,63145.0
1162,sao paulo,credit card,20.0,2017-11-01 12:00:00,sp,3.5,34990.0,34990.0
1163,unknown,credit card,7.0,2018-03-07 12:00:00,sp,2.0,43940.0,43940.0
1164,unknown,credit card,9.0,2018-06-01,SP,1.0,51550.0,51550.0
1165,unknown,credit card,5.0,2018-01-31,RJ,1.0,51883.0,51883.0
1166,sao paulo,credit card,1.0,nan,SP,3.0,31999.0,31999.0
1167,curitiba,credit card,19.0,2017-12-18,pr,3.0,31567.0,31567.0
1168,rio de janeiro,credit card,21.0,2018-07-26,rj,1.0,56210.0,56210.0
1169,RIO DE JANEIRO,CREDIT CARD,7.0,2017-12-14 12:00:00,RJ,5.0,1279.0,1279.0
1170,unknown,credit card,22.0,2018-04-12,sp,1.0,41896.0,41896.0
1171,unknown,credit card,1.0,2017-09-13 12:00:00,SP,1.0,24863.0,24863.0
1172,unknown,credit card,4.0,2017-09-21,sp,3.0,59897.0,59897.0
1173,SAO PAULO,OTHER,12.0,2017-09-21,SP,3.5,29279.0,29279.0
1174,unknown,credit card,24.0,n/a,mg,3.0,53599.0,53599.0
1175,unknown,other,6.0,2017-08-16,rs,3.0,52095.0,52095.0
1176,unknown,credit card,3.0,2018-02-21,sp,2.5,32082.0,32082.0
1177,rio de janeiro,other,14.0,2018-08-15 12:00:00,RJ,3.5,28929.0,28929.0
1178,sao paulo,credit card,9.0,2017-12-26 12:00:00,sp,4.5,54133.0,54133.0
1179,unknown,credit card,1.0,2018-05-17,SP,2.0,49055.0,49055.0
1180,nones,nan,1.0,n/a,nan,4.5,59081.0,59081.0
1181,sao bernardo do campo,credit card,4.0,2018-05-02 12:00:00,SP,4.5,19639.0,19639.0
1182,unknown,credit card,6.0,2018-08-17 12:00:00,SP,1.0,35271.0,35271.0
1183,unknown,other,22.0,2017-12-11,SP,1.0,62032.0,62032.0
1184,UNKNOWN,CREDIT CARD,3.0,2018-03-09,SP,2.0,11874.0,11874.0
1185,guarulhos,credit card,3.0,nan,SP,4.5,3672.0,3672.0
1186,unknown,credit card,0.0,2018-09-06 12:00:00,rj,4.5,6553.0,6553.0
1187,sao paulo,credit card,3.0,2017-10-03 12:00:00,sp,4.0,2530.0,2530.0
1188,belo horizonte,credit card,8.0,2017-07-10,MG,4.5,8366.0,8366.0
1189,unknown,credit card,10.0,2018-03-01 12:00:00,sp,1.0,16674.0,16674.0
1190,sao paulo,credit card,20.0,2018-06-29 12:00:00,sp,1.0,43724.0,43724.0
1191,campinas,credit card,7.0,2018-03-26 12:00:00,sp,1.5,14850.0,14850.0
1192,sao paulo,credit card,10.0,2017-04-13 12:00:00,sp,1.0,31193.0,31193.0
1193,unknown,other,1.0,2018-03-15,sp,1.0,61010.0,61010.0
1194,RIO DE JANEIRO,OTHER,7.0,2018-05-11 12:00:00,RJ,3.0,13105.0,13105.0
1195,belo horizonte,credit card,9.0,2018-06-29 12:00:00,mg,3.5,28857.0,28857.0
1196,unknown,other,1.0,n/a,no_info,1.5,42496.0,42496.0
1197,campinas,other,17.0,2018-08-20 12:00:00,sp,2.0,39409.0,39409.0
1198,UNKNOWN,CREDIT CARD,7.0,N/A,MG,2.0,15705.0,15705.0
1199,SAO PAULO,OTHER,22.0,2017-10-18 12:00:00,SP,1.5,38431.0,38431.0
1200,londrina,credit card,10.0,2018-08-06,pr,1.0,20846.0,20846.0
1201,sao paulo,credit card,5.0,2018-07-04 12:00:00,sp,3.5,28291.0,28291.0
1202,unknown,credit card,20.0,2017-10-24,sp,1.0,53434.0,53434.0
1203,maringa,other,5.0,2018-07-26 12:00:00,pr,1.5,20580.0,20580.0
1204,belo horizonte,credit card,3.0,2018-03-07,mg,3.5,1129.0,1129.0
1205,unknown,credit card,17.0,2017-04-19 12:00:00,MG,3.0,16271.0,16271.0
1206,londrina,credit card,20.0,2018-02-01,pr,3.5,28444.0,28444.0
1207,unknown,credit card,7.0,2018-08-27,mg,1.0,57388.0,57388.0
1208,maringa,credit card,10.0,2017-06-21 12:00:00,pr,5.0,27085.0,27085.0
1209,UNKNOWN,CREDIT CARD,3.0,2017-09-28 12:00:00,SP,1.0,61250.0,61250.0
1210,rio de janeiro,n/a,10.0,n/a,RJ,no_info,25099.0,25099.0
1211,valores em falta,n/a,7.0,2018-04-12 12:00:00,no_info,nan,35315.0,35315.0
1212,unknown,credit card,20.0,2018-04-05 12:00:00,MG,1.0,36137.0,36137.0
1213,unknown,credit card,7.0,2018-05-15 12:00:00,sp,3.0,34682.0,34682.0
1214,maringa,credit card,10.0,no_info,n/a,5.0,27085.0,27085.0
1215,unknown,credit card,1.0,2017-08-15 12:00:00,SP,3.5,57675.0,57675.0
1216,unknown,other,3.0,no_info,SP,1.0,19144.0,19144.0
1217,UNKNOWN,CREDIT CARD,12.0,NAN,RJ,4.5,14380.0,14380.0
1218,UNKNOWN,CREDIT CARD,3.0,2018-08-01,RS,4.5,4620.0,4620.0
1219,unknown,credit card,7.0,2017-08-01 12:00:00,sp,3.0,40965.0,40965.0
1220,unknown,credit card,5.0,2018-04-26,sp,2.5,22129.0,22129.0
1221,unknown,nones,10.0,nones,n/a,valores em falta,14001.0,14001.0
1222,sao paulo,credit card,7.0,2017-11-23 12:00:00,SP,1.0,14936.0,14936.0
1223,unknown,credit card,14.0,2018-05-30 12:00:00,sp,2.5,56617.0,56617.0
1224,niteroi,credit card,10.0,2017-09-25 12:00:00,rj,5.0,62892.0,62892.0
1225,unknown,credit card,10.0,2018-03-07 12:00:00,mg,2.5,21207.0,21207.0
1226,unknown,credit card,19.0,2018-04-02,sp,2.0,9679.0,9679.0
1227,unknown,credit card,0.0,2018-04-05 12:00:00,sp,2.0,25628.0,25628.0
1228,unknown,other,16.0,2018-05-03,sp,1.0,59169.0,59169.0
1229,sao paulo,credit card,7.0,2017-11-10 12:00:00,SP,3.5,14185.0,14185.0
1230,sao paulo,credit card,5.0,2018-05-25,sp,4.0,36175.0,36175.0
1231,unknown,other,1.0,2017-12-29 12:00:00,mg,1.0,24626.0,24626.0
1232,sao paulo,credit card,7.0,2018-01-04 12:00:00,SP,4.5,32465.0,32465.0
1233,unknown,credit card,22.0,n/a,SP,2.5,40455.0,40455.0
1234,RIO DE JANEIRO,CREDIT CARD,13.0,2018-02-19 12:00:00,RJ,3.0,17807.0,17807.0
1235,unknown,credit card,5.0,2018-07-19,rj,4.0,42073.0,42073.0
1236,unknown,credit card,21.0,2018-04-06 12:00:00,sp,2.5,5266.0,5266.0
1237,nones,no_info,3.0,nones,valores em falta,n/a,45823.0,45823.0
1238,sao paulo,credit card,3.0,nones,SP,no_info,41115.0,41115.0
1239,sao paulo,credit card,0.0,2018-06-01,sp,1.5,47825.0,47825.0
1240,UNKNOWN,CREDIT CARD,5.0,2017-10-10 12:00:00,SP,2.0,29335.0,29335.0
1241,sao paulo,credit card,17.0,2018-04-23 12:00:00,SP,2.0,42750.0,42750.0
1242,belo horizonte,credit card,8.0,2017-10-03 12:00:00,mg,3.0,684.0,684.0
1243,rio de janeiro,credit card,5.0,n/a,rj,5.0,5597.0,5597.0
1244,CAMPINAS,CREDIT CARD,3.0,2017-05-22,SP,2.0,8839.0,8839.0
1245,SAO PAULO,OTHER,5.0,NO_INFO,SP,1.0,52205.0,52205.0
1246,pelotas,credit card,22.0,2018-04-09 12:00:00,rs,1.0,20864.0,20864.0
1247,UNKNOWN,CREDIT CARD,12.0,2018-02-16 12:00:00,RS,4.5,5340.0,5340.0
1248,sao paulo,nones,12.0,valores em falta,SP,1.0,48913.0,48913.0
1249,sao paulo,other,21.0,2017-07-03,SP,2.5,22078.0,22078.0
1250,nones,valores em falta,23.0,nan,sp,no_info,46986.0,46986.0
1251,unknown,credit card,16.0,2017-04-13 12:00:00,rs,3.0,28887.0,28887.0
1252,UNKNOWN,N/A,7.0,NONES,RS,1.5,58804.0,58804.0
1253,BELO HORIZONTE,CREDIT CARD,1.0,2017-10-05 12:00:00,MG,4.5,4662.0,4662.0
1254,cascavel,credit card,7.0,no_info,pr,1.0,35315.0,35315.0
1255,contagem,credit card,12.0,valores em falta,mg,4.0,4131.0,4131.0
1256,nova iguacu,credit card,12.0,2018-03-22,RJ,5.0,57563.0,57563.0
1257,unknown,credit card,22.0,2018-05-10,rj,4.5,8056.0,8056.0
1258,unknown,credit card,10.0,2018-07-27 12:00:00,sp,3.0,17085.0,17085.0
1259,UNKNOWN,CREDIT CARD,10.0,2017-06-19 12:00:00,SP,3.0,4198.0,4198.0
1260,nones,nan,1.0,nan,nones,n/a,4955.0,4955.0
1261,unknown,credit card,21.0,2017-10-23 12:00:00,sp,2.0,52146.0,52146.0
1262,UNKNOWN,CREDIT CARD,6.0,2018-08-16 12:00:00,SP,2.0,61320.0,61320.0
1263,unknown,no_info,1.0,2018-02-06 12:00:00,nones,nones,11476.0,11476.0
1264,sao paulo,credit card,18.0,2018-08-02 12:00:00,sp,2.0,12734.0,12734.0
1265,belo horizonte,credit card,8.0,2017-10-03 12:00:00,mg,3.0,684.0,684.0
1266,unknown,credit card,7.0,2018-05-15 12:00:00,sp,3.0,34682.0,34682.0
1267,unknown,credit card,5.0,nan,SP,1.0,51214.0,51214.0
1268,guarulhos,credit card,22.0,nones,SP,1.0,61055.0,61055.0
1269,pelotas,other,6.0,2018-03-29,RS,4.5,9155.0,9155.0
1270,no_info,valores em falta,19.0,valores em falta,sp,no_info,16783.0,16783.0
1271,sao paulo,credit card,16.0,2018-08-24 12:00:00,sp,1.5,52459.0,52459.0
1272,nan,n/a,8.0,2017-09-06,n/a,no_info,4374.0,4374.0
1273,CAMPINAS,CREDIT CARD,11.0,2017-07-26 12:00:00,SP,3.5,20536.0,20536.0
1274,unknown,credit card,7.0,2017-05-25 12:00:00,mg,3.5,13676.0,13676.0
1275,unknown,credit card,9.0,2018-09-03 12:00:00,sp,2.0,14371.0,14371.0
1276,SAO BERNARDO DO CAMPO,CREDIT CARD,9.0,VALORES EM FALTA,SP,1.5,17939.0,17939.0
1277,sao paulo,other,17.0,2018-08-15 12:00:00,sp,1.0,60060.0,60060.0
1278,unknown,other,5.0,2018-02-14 12:00:00,sp,1.0,9933.0,9933.0
1279,belo horizonte,credit card,0.0,2017-10-11 12:00:00,mg,1.5,24907.0,24907.0
