id,rut,nombre,registro,comuna,capital
5085405,77937768-7,Servicios de intermediaci\363n Inmobiliaria Fernando Caram E.I.R.L.,2024-04-24,PROVIDENCIA,10000
5084332,77937766-0,GANADERA CERRO CASTILLO SPA,2024-04-24,PROVIDENCIA,12000000
5071160,77937918-3,SS POTENCIA SPA,2024-04-24,PROVIDENCIA,900000
5082485,77937625-7,MONTELEC SpA,2024-04-24,PROVIDENCIA,2000000
5072966,77937678-8,Agencia de publicidad y Marketing Imagen Pro SpA,2024-04-24,PROVIDENCIA,5000000
5080206,77937762-8,COMERCIALIZADORA MADES SpA,2024-04-24,PROVIDENCIA,10000000
5084196,77937722-9,Sociedad de Inversiones Huemules 90 SpA,2024-04-24,PROVIDENCIA,8000000
5081938,77937713-K,Asesorias Sebastian Garcia Silva E.I.R.L.,2024-04-24,PROVIDENCIA,500000
5065801,77937679-6,COMERCIALIZADORA RAYEN SPA,2024-04-24,PROVIDENCIA,6000000
5069649,77937775-K,NONATEC SpA,2024-04-24,PROVIDENCIA,1200000
5027540,77937707-5,VUNVOX SpA,2024-04-24,PROVIDENCIA,1000000
5047893,77937501-3,ZR CLIMATIZACION SPA,2024-04-24,PROVIDENCIA,500000
5002760,77937732-6,Multitasking SpA,2024-04-24,PROVIDENCIA,1000000
5085432,77937961-2,DOCE MILLAS CONSULTORES LIMITADA,2024-04-24,PROVIDENCIA,1000000
5085587,77937987-6,V&P SPA,2024-04-24,PROVIDENCIA,7000000
5084468,77937735-0,Ingenieria e Instalaciones San Pedro SpA,2024-04-24,PROVIDENCIA,1000000
5081637,77937688-5,LOGISTICA QV OUTSOURCING SPA,2024-04-24,PROVIDENCIA,5000000
5075382,77937481-5,COMERCIAL Y SERVICIOS PROAKTI SpA,2024-04-24,PROVIDENCIA,2000000
5061504,77937571-4,SOCIEDAD DE PROFESIONALES JGS ABOGADOS LIMITADA,2024-04-24,PROVIDENCIA,1000000
5085185,77937886-1,Grupo D\355az Oviedo SpA,2024-04-24,PROVIDENCIA,50000000
5083418,77937781-4,AOR INVERSIONES SpA,2024-04-24,PROVIDENCIA,3000000
5064157,77937706-7,TRAMILEX GLOBAL SERVICES SpA,2024-04-24,PROVIDENCIA,5000000
5084084,77937502-1,ModelsClinic Chile SpA,2024-04-24,PROVIDENCIA,5000000
5076907,77937659-1,VENTAS Y SERVICIO AUTOMOTRIZ AUTOSKAR SpA,2024-04-24,PROVIDENCIA,10000000
5085356,77937805-5,Ind\363mito Propiedades SpA,2024-04-24,PROVIDENCIA,1000000
5026973,77938634-1,Operaci\363n CAF SPA,2024-04-25,PROVIDENCIA,1000000
5087289,77938556-6,Hash Chile SpA,2024-04-25,PROVIDENCIA,1000000
5086365,77938551-5,ENVICHILE SPA,2024-04-25,PROVIDENCIA,2000000
5078956,77938896-4,Barraca de Fierros Aceros SpA,2024-04-25,PROVIDENCIA,5000000
5086022,77938908-1,KMT SpA,2024-04-25,PROVIDENCIA,5000000
5088137,77938891-3,SO SENSORY SpA,2024-04-25,PROVIDENCIA,300000
5088845,77938913-8,SOSIEDAD DE SERVICIOS INTEGRALES BMV LIMITADA,2024-04-25,PROVIDENCIA,1000000
5087424,77938561-2,SomosBlazer.cl SpA,2024-04-25,PROVIDENCIA,3000000
5086376,77938037-8,Gesti\363n HR SpA,2024-04-25,PROVIDENCIA,1000000
5042587,77938814-K,Johana Larrondo SPA,2024-04-25,PROVIDENCIA,1000000
5046629,77938774-7,AGROSERVICIOS RAPP SPA,2024-04-25,PROVIDENCIA,2500000
5088593,77938898-0,LAS PALMERAS SpA,2024-04-25,PROVIDENCIA,6000000
5082124,77938987-1,CONSTRUCCIONES ROMO SpA,2024-04-25,PROVIDENCIA,2000000
5026513,77938876-K,SOCIEDAD DE INVERSIONES ARAOS SPA,2024-04-25,PROVIDENCIA,800000
5088231,77938867-0,Babss SpA,2024-04-25,PROVIDENCIA,1500000
5088474,77938954-5,Ruzelec Ingenier\355a SpA,2024-04-25,PROVIDENCIA,5000000
5083356,77938564-7,SERVICIOS M\311DICOS PULGAR Y COMPA\321\315A SpA,2024-04-25,PROVIDENCIA,2000000
5084070,77938955-3,PRODUCTORA Y EVENTOS SKYSUN SPA,2024-04-25,PROVIDENCIA,5000000
5088139,77938742-9,Inversiones Sondea Spa,2024-04-25,PROVIDENCIA,1000000
5085113,77938574-4,CIRCUITO TEATRAL VENEZOLANO EN CHILE LIMITADA,2024-04-25,PROVIDENCIA,1500000
5074822,77938966-9,ASESORIA Y GESTION DEL SOL SPA,2024-04-25,PROVIDENCIA,10000000
5083313,77938664-3,SERVICIOS LOGISTICOS NG SpA,2024-04-25,PROVIDENCIA,100000
5077008,77938846-8,Ingenieria y construcci\363n Mehus Limitada,2024-04-25,PROVIDENCIA,1000000
5085275,77938445-4,Inversiones Audiohernandez SPA,2024-04-25,PROVIDENCIA,2000000
5086447,77938755-0,Inversiones Santa Monica SpA,2024-04-25,PROVIDENCIA,10000000
5068538,77938502-7,Andes Wisdom SpA,2024-04-25,PROVIDENCIA,120000
5087396,77938713-5,deltalab SpA,2024-04-25,PROVIDENCIA,2000000
5045428,77938843-3,KAMR Consultores SpA,2024-04-25,PROVIDENCIA,4000000
5077431,77938064-5,Dise\361as SPA,2024-04-25,PROVIDENCIA,200000
5087906,77938753-4,Centro de Estetica Marbe SpA,2024-04-25,PROVIDENCIA,1000000
5087450,77938693-7,NEUROINTEGRAL SpA,2024-04-25,PROVIDENCIA,1000000
5088826,77938919-7,COMERCIAL ISCA SPA,2024-04-25,PROVIDENCIA,3000000
5086832,77938499-3,Transportes Navarro SpA,2024-04-25,PROVIDENCIA,5000000
5086999,77938845-K,GASFITERIAAVANZADA SpA,2024-04-25,PROVIDENCIA,1000000
5086077,77938572-8,CANAIMA CHILE SpA,2024-04-25,PROVIDENCIA,3000000
5089225,77939493-K,GSE MAINTENANCE SERVICE SPA,2024-04-26,PROVIDENCIA,1000000
5089938,77939421-2,MAR AZUL FOTOGRAFIA SPA,2024-04-26,PROVIDENCIA,1500000
5065468,77939042-K,"GGRP CONTADORES, AUDITORES Y ASESORES LIMITADA",2024-04-26,PROVIDENCIA,100000
5090018,77939262-7,HDH Consultores SpA,2024-04-26,PROVIDENCIA,1000000
5081677,77939437-9,TRANSPORTES JA SPA,2024-04-26,PROVIDENCIA,5000000
5086872,77939122-1,MALAQUITA ACCESORIOS V&E SpA,2024-04-26,PROVIDENCIA,1000000
5091149,77939555-3,KAMCO CONSULTING SPA,2024-04-26,PROVIDENCIA,1000000
5088865,77939375-5,COMERCIAL ANRIV SPA,2024-04-26,PROVIDENCIA,3000000
5018764,77939268-6,SOCIEDAD DE TRANSPORTES PONIENTE EXPRESS SPA,2024-04-26,PROVIDENCIA,2000000
5085940,77939192-2,maestranza juan pablo arce y compa\361ia limitada,2024-04-26,PROVIDENCIA,18000000
5081108,77939355-0,Electricidad Volt y ac SPA,2024-04-26,PROVIDENCIA,500000
5089448,77939029-2,Plataformas y servicios digitales IB SpA,2024-04-26,PROVIDENCIA,8000000
5090180,77939264-3,COMERCIAL PAFAR SPA,2024-04-26,PROVIDENCIA,3000000
5072175,77939316-K,DEMENTELAB SpA,2024-04-26,PROVIDENCIA,500000
5076770,77939544-8,Skin Life Spa,2024-04-26,PROVIDENCIA,1500000
5088763,77939514-6,EMOCIONES COLECTIVAS LIMITADA,2024-04-26,PROVIDENCIA,2000000
5070567,77939458-1,FAM MANTENCIONES Y MONTAJES INDUSTRIALES SPA,2024-04-26,PROVIDENCIA,5000000
5043955,77939129-9,J & J TU AGUA SPA,2024-04-26,PROVIDENCIA,200000
5047118,77939336-4,AVELEDO Y BECERRA ASOCIADOS SpA,2024-04-26,PROVIDENCIA,1000000
5085928,77939071-3,Impacta SpA,2024-04-26,PROVIDENCIA,1500000
5090289,77939365-8,Consultora Ambiental Agr\355cola Especializada en Suelos SpA,2024-04-26,PROVIDENCIA,2000000
5091175,77939575-8,Comercializadora de Productos de Aseo Alexis Campos E.I.R.L.,2024-04-26,PROVIDENCIA,100000
5079179,77939532-4,SOCIEDAD DE INVERSIONES MONACO SPA,2024-04-26,PROVIDENCIA,10000000
5082069,77939588-K,LAND SECURITY SPA,2024-04-26,PROVIDENCIA,4000000
5081315,77939495-6,MMV Integraciones y Servicios Spa,2024-04-26,PROVIDENCIA,2000000
5082848,77939278-3,Simplenglish SpA,2024-04-26,PROVIDENCIA,500000
5090011,77939331-3,COMERCIALIZADORA EME SpA,2024-04-26,PROVIDENCIA,2000000
5090646,77939488-3,MIRLO COFFEE SPA,2024-04-26,PROVIDENCIA,1000000
5090700,77939469-7,Asesorias para Medicos y Centros de Salud Limitada,2024-04-26,PROVIDENCIA,100000
5082412,77939199-K,AGROSERVICIOS NEF SPA,2024-04-26,PROVIDENCIA,3500000
5090754,77939509-K,Cerebral SpA,2024-04-26,PROVIDENCIA,5000000
5052654,77939632-0,Derecho Inteligente Limitada,2024-04-27,PROVIDENCIA,5000000
5077442,77939608-8,Cracks Spa,2024-04-27,PROVIDENCIA,100000
5092428,77939811-0,Thunder Digital Studios Limitada,2024-04-28,PROVIDENCIA,1000000
5092440,77939768-8,Peillard Lopez SpA,2024-04-28,PROVIDENCIA,500000
5092030,77939818-8,Escobar y Adriazola SpA,2024-04-28,PROVIDENCIA,2000000
5079513,77939815-3,CONSTRUCCI\323N E INGENIERIA CIMATEC SpA,2024-04-28,PROVIDENCIA,10000000
5083359,77939793-9,CONTAINERPLUS SpA,2024-04-28,PROVIDENCIA,4000000
5084927,77940166-9,Soluzio SpA,2024-04-29,PROVIDENCIA,1000000
5093470,77940005-0,HAIR HOUSE BARBERIA Y PELUQUERIA SPA,2024-04-29,PROVIDENCIA,5000000
5090933,77940375-0,Inteligencia Mercado Global SpA,2024-04-29,PROVIDENCIA,3000000
5094167,77940212-6,Los Arenales Spa,2024-04-29,PROVIDENCIA,1000000
5087080,77939856-0,Constructora Benitez SpA,2024-04-29,PROVIDENCIA,100000
5093474,77940118-9,Entre Sabores SpA,2024-04-29,PROVIDENCIA,10000000
5071428,77940172-3,Marketing for Women SpA,2024-04-29,PROVIDENCIA,5000000
5094753,77940397-1,TRANSPORTES BENJOR SPA,2024-04-29,PROVIDENCIA,10000000
5094205,77940235-5,HQB Spa,2024-04-29,PROVIDENCIA,5000000
5093241,77940306-8,2C PROPIEDADES SpA,2024-04-29,PROVIDENCIA,3000000
5093770,77940183-9,OverLimit SpA,2024-04-29,PROVIDENCIA,1000000
5082974,77940054-9,G&D Guias SpA,2024-04-29,PROVIDENCIA,7500000
5087094,77939906-0,SIGNATURE CHILE SPA,2024-04-29,PROVIDENCIA,2000000
5093554,77940052-2,Global360 Spa,2024-04-29,PROVIDENCIA,3000000
5068177,77940216-9,Fabricaci\363n y comercializaci\363n de productos ozo3 limitada,2024-04-29,PROVIDENCIA,1000000
5090707,77939875-7,LOVE FOR PINK SPA,2024-04-29,PROVIDENCIA,1000000
5070759,77940243-6,RIO PACIFICO CHILE SPA,2024-04-29,PROVIDENCIA,2000000
5090231,77940069-7,FOOD DELIVERY SpA,2024-04-29,PROVIDENCIA,1000000
5091738,77940275-4,SERVICIOS  LOGISTOS Y TRANSPORTES  INOSTROZA SPA,2024-04-29,PROVIDENCIA,5000000
5088444,77939927-3,SAVA INGENIERIA Y CONSTRUCCION LIMITADA,2024-04-29,PROVIDENCIA,1000000
5094192,77940213-4,Agr\355cola El Castillo SpA,2024-04-29,PROVIDENCIA,5000000
5093266,77940304-1,GLOBAL RATIO SpA,2024-04-29,PROVIDENCIA,1000000
5090772,77940327-0,SERVICIOS MEDICOS GONZALEZ - CHANG LIMITADA,2024-04-29,PROVIDENCIA,1000000
5016234,77940195-2,TF GROUP SpA,2024-04-29,PROVIDENCIA,10000000
5092552,77939981-8,GRAFICA SAO PAULO SPA,2024-04-29,PROVIDENCIA,2500000
5067841,77940603-2,INFRAPRO SPA,2024-04-30,PROVIDENCIA,5000000
5079032,77940449-8,REPARADORA DE CALZADO SPA,2024-04-30,PROVIDENCIA,500000
5074854,77940879-5,XpresY SpA,2024-04-30,PROVIDENCIA,1000000
5093185,77940669-5,SERVICIOS PROFESIONALES FLORES Y FLORES LIMITADA,2024-04-30,PROVIDENCIA,200000
5090151,77940647-4,VALFRA SpA,2024-04-30,PROVIDENCIA,500000
5084435,77940874-4,COMERCIALIZADORA GARRIDO CABRERA SpA,2024-04-30,PROVIDENCIA,1000000
5094974,77940633-4,La Jungla SpA,2024-04-30,PROVIDENCIA,2000001
5095674,77940642-3,BIO  INGENIERIA Y SOLUCIONES VIPA SpA,2024-04-30,PROVIDENCIA,1500000
5094128,77940701-2,INTERSEGURIDAD SPA,2024-04-30,PROVIDENCIA,1000000
5082135,77940638-5,SERENITY SALON SpA,2024-04-30,PROVIDENCIA,500000
5095983,77940753-5,PINTURAS ELQUI SpA,2024-04-30,PROVIDENCIA,3000000
5094367,77940728-4,TradingReps SpA,2024-04-30,PROVIDENCIA,1000000
5095789,77940882-5,Heaven Store G Spa,2024-04-30,PROVIDENCIA,500000
5067033,77940451-K,TALLER INGENIER\315A LIMITADA,2024-04-30,PROVIDENCIA,8000000
5063149,77940681-4,Masajes Armon\355a SPA,2024-04-30,PROVIDENCIA,2000000
5096777,77940853-1,ASESORIAS A Y L SPA,2024-04-30,PROVIDENCIA,2000000
5095652,77940512-5,ED Servicios Integrales SpA,2024-04-30,PROVIDENCIA,500000
5096356,77940762-4,Data-An\341lisis SpA,2024-04-30,PROVIDENCIA,4000000
5096556,77940908-2,AGRICOLA EL TAMBO SPA,2024-04-30,PROVIDENCIA,5000000
5092808,77940670-9,PINKCEBRA ESTETICA SPA,2024-04-30,PROVIDENCIA,1000000
5095084,77940743-8,SK Mantenci\363n Industrial SPA,2024-04-30,PROVIDENCIA,1000000
5096273,77940769-1,EZEM SPA,2024-04-30,PROVIDENCIA,600000
5096373,77940834-5,CONSTRUCCIONES PATRICIO HUMBERTO FUENTEALBA COFRE E.I.R.L.,2024-04-30,PROVIDENCIA,1000000
5097402,77940978-3,ANDINA MINERGY SPA,2024-05-01,PROVIDENCIA,1000000
5093950,77940977-5,AMB EMPRESA SPA,2024-04-30,PROVIDENCIA,1000000
5073085,77941098-6,La fiesta Intergal\341ctica SpA,2024-05-01,PROVIDENCIA,1000000
5097436,77940982-1,FITELLA SpA,2024-05-01,PROVIDENCIA,100000
5061703,77940983-K,JIM\311NEZ ESPOZ SpA,2024-05-01,PROVIDENCIA,1500000
5088357,77941138-9,SIQUE SOMA SpA,2024-05-01,PROVIDENCIA,1000000
4985130,77941047-1,AERO WASH SPA,2024-05-01,PROVIDENCIA,500000
5097606,77941035-8,PYCODENEXT DESARROLLOS E INNOVACIONES TECNOL\323GICAS SpA,2024-05-01,PROVIDENCIA,1000000
5097749,77941054-4,Asesorias en salud Pacheco y Arismendi Limitada,2024-05-01,PROVIDENCIA,5000000
5097408,77941051-K,VCT SpA,2024-05-01,PROVIDENCIA,3000000
5071596,77940975-9,Inversiones Viorel SPA,2024-05-01,PROVIDENCIA,4000000
5072446,77941036-6,TRANSPORTE VALBUENA SPA,2024-05-01,PROVIDENCIA,1000000
5091220,77940993-7,HER Y SAN SPA,2024-05-01,PROVIDENCIA,5500000
5097398,77940976-7,Firestone Minerals SpA,2024-05-01,PROVIDENCIA,1000000
5099428,77941439-6,Zona terapia SpA,2024-05-02,PROVIDENCIA,3000000
5099454,77941535-K,RICARDO\264S SPA,2024-05-02,PROVIDENCIA,4000000
5100047,77941596-1,Empresa Contratista DEM SPA,2024-05-02,PROVIDENCIA,1000000
5079054,77941332-2,SERVICIOS VERTAL SpA,2024-05-02,PROVIDENCIA,100000
5100039,77941606-2,PELUQUERIA PAULO CHRISTOFF VIAL  E.I.R.L.,2024-05-02,PROVIDENCIA,8000000
5099463,77941664-K,Bienestar Lab SpA,2024-05-02,PROVIDENCIA,1000000
5097909,77941278-4,Chihuahua Restobar SpA,2024-05-02,PROVIDENCIA,40000000
5083982,77941331-4,INSTALADORA DE SISTEMAS FOTOVOLTAICOS Y ELECTRICOS ISFE SpA,2024-05-02,PROVIDENCIA,5000000
5088307,77941628-3,Transportes Santa Barbara SpA,2024-05-02,PROVIDENCIA,1000000
5095810,77941296-2,AGENCIA DE VIAJES JORGE DIAZ E.I.R.L.,2024-05-02,PROVIDENCIA,5000000
5098414,77941146-K,JP Consultores SpA,2024-05-02,PROVIDENCIA,1000000
5100422,77941648-8,TRANSPORTES VICTOR HUGO AGURTO MORA E.I.R.L.,2024-05-02,PROVIDENCIA,300000
5099569,77941554-6,YIMA SpA,2024-05-02,PROVIDENCIA,1000000
5052615,77941546-5,SURU SPA,2024-05-02,PROVIDENCIA,2000000
5099811,77941645-3,VALMED SPA,2024-05-02,PROVIDENCIA,1000000
5032346,77941496-5,Katherine Estilista Limitada,2024-05-02,PROVIDENCIA,1500000
5082957,77941561-9,Sociedad Educacional Aseger SpA,2024-05-02,PROVIDENCIA,5000000
5087734,77941255-5,Rudo Booking Producciones Spa,2024-05-02,PROVIDENCIA,1000000
5094035,77941557-0,IMPORFLASH SpA,2024-05-02,PROVIDENCIA,2000000
5080220,77941288-1,FARO Salud Mental Infantil y Perinatal SpA,2024-05-02,PROVIDENCIA,1500000
5083613,77941658-5,SOCIEDAD M\311DICA ALIVAL SpA,2024-05-02,PROVIDENCIA,15000000
5093756,77941528-7,Transportes Mendoza Lobato A.G  SpA,2024-05-02,PROVIDENCIA,1000000
5096949,77941569-4,ISMG SpA,2024-05-02,PROVIDENCIA,300000
5097736,77941295-4,NUTRAWORLD SPA,2024-05-02,PROVIDENCIA,2000000
5099993,77941638-0,The ClickMarket SpA,2024-05-02,PROVIDENCIA,1000000
5100474,77941661-5,Pison Travels Spa,2024-05-02,PROVIDENCIA,100000
5099808,77941635-6,Comercializadora B&C SpA,2024-05-02,PROVIDENCIA,1000000
5066949,77941619-4,Morbida Studio SpA,2024-05-02,PROVIDENCIA,100000
5096391,77941466-3,SALUD MENTAL ULS SPA,2024-05-02,PROVIDENCIA,10000000
5098995,77941536-8,VALFICA SpA,2024-05-02,PROVIDENCIA,2000000
5099414,77941441-8,SERVICIOS EN SALUD RB SpA,2024-05-02,PROVIDENCIA,1000000
5065477,77941692-5,A2 INVERSIONES SpA,2024-05-02,PROVIDENCIA,2000000
5090086,77941552-K,MU\321OZ Y UBILLA LIMITADA,2024-05-02,PROVIDENCIA,2000000
5096389,77941624-0,Focoprod SpA,2024-05-02,PROVIDENCIA,2000000
5100684,77941702-6,Los Tineos SpA,2024-05-02,PROVIDENCIA,1000000
5055290,77941283-0,SOCIEDAD LARA CARVAJAL SPA,2024-05-02,PROVIDENCIA,1000000
5063953,77941252-0,LOS BONOBOS GROUP SPA,2024-05-02,PROVIDENCIA,1000000
5045365,77941342-K,Monch SpA,2024-05-02,PROVIDENCIA,6000000
5094314,77941394-2,VPA SpA,2024-05-02,PROVIDENCIA,2000000
5098471,77942656-4,El Barril del Llano SpA,2024-05-03,PROVIDENCIA,3000000
5092345,77942299-2,SILICON METALS SPA,2024-05-03,PROVIDENCIA,5000000
5096900,77941756-5,NEVADA FMINING LIMITADA,2024-05-03,PROVIDENCIA,10000000
5101429,77942417-0,ASU INGENIEROS SPA,2024-05-03,PROVIDENCIA,1000000
5069495,77942611-4,Puppa Labs Agencia Digital Limitada,2024-05-03,PROVIDENCIA,250000
5090740,77942487-1,SERVICIOS M\311DICOS Y DENTALES TODAH SpA,2024-05-03,PROVIDENCIA,500000
5063735,77942532-0,Asesoria Deportiva GC Limitada,2024-05-03,PROVIDENCIA,8000000
5099788,77942488-K,LIBERC S.A.,2024-05-03,PROVIDENCIA,90000000
5102078,77942646-7,J&E CLIMATIZACION SpA,2024-05-03,PROVIDENCIA,1000000
5099634,77942334-4,IDEARIUM SpA,2024-05-03,PROVIDENCIA,1000000
5101167,77942309-3,Gestion inmobiliaria e inversiones los abedules SpA,2024-05-03,PROVIDENCIA,2000000
5102108,77942715-3,Made4fun SpA,2024-05-03,PROVIDENCIA,300000
5096119,77942339-5,Lecanda Capacitaci\363n y Desarrollo SpA,2024-05-03,PROVIDENCIA,1000000
5101325,77942414-6,MACROGESTION CHILE SpA,2024-05-03,PROVIDENCIA,1000000
5095285,77941714-K,Atrapadata SpA,2024-05-03,PROVIDENCIA,1000000
5090574,77942286-0,Arquitectura y Dise\361o Gonqui SpA,2024-05-03,PROVIDENCIA,1000000
5094386,77942444-8,SANTINY FLETES Y MUDANZAS LEIDY MOGOLLON GOMEZEZ E.I.R.L.,2024-05-03,PROVIDENCIA,2000000
5086282,77942828-1,FABRUXE SPA,2024-05-04,PROVIDENCIA,5000000
5101133,77942815-K,UP&UP SpA,2024-05-04,PROVIDENCIA,1000000
5100344,77942753-6,LF SPORT SPA,2024-05-04,PROVIDENCIA,600000
5094435,77942747-1,Global FY SpA,2024-05-04,PROVIDENCIA,1000000
5092873,77942744-7,AYF SpA,2024-05-04,PROVIDENCIA,10000000
5101447,77942781-1,DecoArq SpA,2024-05-04,PROVIDENCIA,5000000
5103332,77942845-1,360 Music Works SpA,2024-05-04,PROVIDENCIA,500000
5103633,77942877-K,E. M. INVESTMENTS SpA,2024-05-05,PROVIDENCIA,1000000
5104126,77942964-4,Pathway Nuts SpA,2024-05-05,PROVIDENCIA,10000000
5104132,77942957-1,BANDI STORE LIMITADA,2024-05-05,PROVIDENCIA,2000000
5103214,77943127-4,TRANSPORTES PAVEZ SpA,2024-05-06,PROVIDENCIA,1000000
5105776,77943411-7,Red de Emprendimiento Spa,2024-05-06,PROVIDENCIA,2000000
5099332,77943247-5,Inversiones G&A SPA,2024-05-06,PROVIDENCIA,3000000
5104861,77943125-8,XIMENA Cortes E.I.R.L.,2024-05-06,PROVIDENCIA,2500000
5099841,77942989-K,Comercializadora Cuidador Experto SpA,2024-05-06,PROVIDENCIA,2000000
5096803,77943413-3,CONSULTORIA Y ASESORIAS EL TAMBO SPA,2024-05-06,PROVIDENCIA,1000000
5090660,77943128-2,DERMOCOSMETICA FUNCIONAL INTEGRAL SPA,2024-05-06,PROVIDENCIA,1000000
5105536,77943328-5,FOCUS ACADEMY SpA,2024-05-06,PROVIDENCIA,1000000
5103423,77943232-7,MIX VENTA SpA,2024-05-06,PROVIDENCIA,3000000
5009601,77943448-6,Corredora e Inmobiliaria VASI Limitada,2024-03-22,PROVIDENCIA,18000000
5093343,77943384-6,Consultora Doculab Limitada,2024-05-06,PROVIDENCIA,100000
5100619,77943428-1,Constructora e Inmobiliaria JF.JF y Familia Limitada,2024-05-06,PROVIDENCIA,3000000
5106139,77943447-8,COMERCIAL SEBNI SPA,2024-05-06,PROVIDENCIA,3000000
5088976,77943231-9,ESPEJO PRO Y ASOCIADOS SPA,2024-05-06,PROVIDENCIA,5000000
5051757,77942999-7,FIVE UP COMPANY SPA,2024-04-09,PROVIDENCIA,5000000
5096258,77943388-9,Grupo Cobac SpA,2024-05-06,PROVIDENCIA,3000000
5079307,77943387-0,InmoFusi\363n SpA,2024-05-06,PROVIDENCIA,20000000
5103767,77943057-K,Tomas Alejandro Gonzalez Medina transporte y envios E.I.R.L.,2024-05-06,PROVIDENCIA,1000000
5067946,77943028-6,Hakuna SpA,2024-05-06,PROVIDENCIA,1200000
5105131,77943191-6,Agricola San Lorenzo SpA,2024-05-06,PROVIDENCIA,2000000
5099207,77943034-0,Alpha Group SPA,2024-05-06,PROVIDENCIA,5000000
5104754,77943539-3,ECO3R SpA,2024-05-07,PROVIDENCIA,2000000
5109703,77943887-2,FELIPE COFRE GONZALEZ SpA,2024-05-07,PROVIDENCIA,1000000
5099155,77943873-2,Asesor\355as Hablemos de subsidios SpA,2024-05-07,PROVIDENCIA,550000
5104828,77943818-K,Grupo M\363naco Services Spa,2024-05-07,PROVIDENCIA,1000000
5105431,77943901-1,GUPSATEC SPA,2024-05-07,PROVIDENCIA,500000
5107385,77943987-9,Sociedad Profesional Soto L\363pez Limitada,2024-05-07,PROVIDENCIA,500000
5086034,77943691-8,"Producci\363n, Dise\361o y Desarrollo SPA",2024-05-07,PROVIDENCIA,1000000
5089381,77943776-0,Constructora BMS SpA,2024-05-07,PROVIDENCIA,9000000
5015043,77943998-4,TER\323FITA SPA,2024-05-07,PROVIDENCIA,1000000
5109177,77943753-1,Comercializadora J y P SpA,2024-05-07,PROVIDENCIA,1000000
5103936,77943677-2,RENTAMONTERO SpA,2024-05-07,PROVIDENCIA,20000000
5063709,77943939-9,SOCIEDAD PROFESIONAL ALENCAR LIMITADA,2024-05-07,PROVIDENCIA,1000000
5098553,77943736-1,INVEXP SpA,2024-05-07,PROVIDENCIA,6000000
5106431,77944064-8,ELECTROMECANICA CHILOE AUTOTEC SPA,2024-05-07,PROVIDENCIA,1000000
5099371,77943841-4,Aberdeen Group SpA,2024-05-07,PROVIDENCIA,3000000
5109384,77943817-1,Comercial Gastronomico Jonathan Romero Ulloa E.I.R.L.,2024-05-07,PROVIDENCIA,500000
5092007,77943477-K,"Arte, Artesan\355as y Dise\361os Priscila Anai Mardones M\351ndez E.I.R.L.",2024-05-07,PROVIDENCIA,300000
5080870,77943892-9,COMERCIAL PRO MARKET CHILE SPA,2024-05-07,PROVIDENCIA,2000000
5106906,77943533-4,Importadora TyH SpA,2024-05-07,PROVIDENCIA,1000000
5109346,77943816-3,TALLERES MOZO SPA,2024-05-07,PROVIDENCIA,500000
5107735,77943755-8,RxS Motors SpA,2024-05-07,PROVIDENCIA,1000000
5109303,77943768-K,Rufi Chile SpA,2024-05-07,PROVIDENCIA,500000
5109800,77943927-5,EDUMAR SPA,2024-05-07,PROVIDENCIA,20000000
5105344,77943648-9,Teknitel SpA,2024-05-07,PROVIDENCIA,1000000
5109956,77944027-3,Comercializadora De Frutas y Verduras Nelson Alarc\363n E.I.R.L.,2024-05-07,PROVIDENCIA,700000
5109923,77943989-5,Confecciones Acevedo SPA,2024-05-07,PROVIDENCIA,100000
5096570,77943836-8,Asesor\355as El Valle SpA,2024-05-07,PROVIDENCIA,1000000
5106575,77943952-6,SD GLOBAL TRANSFERS SPA,2024-05-07,PROVIDENCIA,3000000
5109851,77943996-8,COMERCIALIZADORA PB SPA,2024-05-07,PROVIDENCIA,3000000
5078713,77943862-7,DIGITAL POINT SPA,2024-05-07,PROVIDENCIA,3000000
5105515,77943576-8,Smile Boss SpA,2024-05-07,PROVIDENCIA,4500000
5102493,77943767-1,ACSA CAPELLI LIMITADA,2024-05-07,PROVIDENCIA,1500000
5104795,77943606-3,OBICON TECHNOLOGY SPA,2024-05-07,PROVIDENCIA,1000000
5110075,77944011-7,MATFERT SERVICIOS SPA,2024-05-07,PROVIDENCIA,1000000
5107593,77943644-6,VIGOMAR SPA,2024-05-07,PROVIDENCIA,20000000
5109457,77944673-5,SOCIEDAD ASEOS INDUSTRIALES LEYLA POBLETE LIMITADA,2024-05-08,PROVIDENCIA,500000
5101252,77944467-8,Buyao Inversiones Limitada,2024-05-08,PROVIDENCIA,10000000
5093750,77944202-0,COMERCIAL MENG YAO SPA,2024-05-08,PROVIDENCIA,5000000
5099652,77944647-6,CONTAINERPLUS SpA,2024-05-08,PROVIDENCIA,4000000
5093702,77944216-0,COMERCIAL DAIYU SPA,2024-05-08,PROVIDENCIA,5000000
5106908,77944125-3,COMERCIALIZADORA QP SPA,2024-05-08,PROVIDENCIA,500000
5107244,77944633-6,Sociedad de Profesionales Pablo Arancibia Ramos y Compa\361\355a Limitada,2024-05-08,PROVIDENCIA,3000000
5106265,77944119-9,Servicios Odontol\363gicos Valentina Ocampo Kingma E.I.R.L.,2024-05-08,PROVIDENCIA,500000
5093660,77944213-6,COMERCIAL BIMING SPA,2024-05-08,PROVIDENCIA,5000000
5093771,77944207-1,CARNES JARA SPA,2024-05-08,PROVIDENCIA,5000000
