CustomerID,Age,Gender,Income,Tenure,Mobile,Mobile_Spending,interne,Internet_Spending,TV,TV_Spending,Aditional_service,Adicional_service_spending,NumServices,TotalSpend,SolicitudesSAC,reclamosSAC,ChurnRisk
9964,39.0,Male,2297881.0,8.0,1,31112.0,1,20941.0,1,11995.0,1,22462.79,2,50868.74,8.0,1.0,0.7426962228345508
9965,31.0,Female,1494309.0,6.0,1,21381.0,0,0.0,0,12150.0,1,16670.0,4,15242.09,21.0,4.0,0.995
9966,20.0,Male,1776876.0,11.0,1,11750.0,1,11210.0,0,9617.0,1,9365.92,1,28099.68,110.0,19.0,0.95
9967,29.0,Female,2039539.0,2.0,1,25178.0,1,27194.0,0,11005.0,1,13985.39,3,46303.05,194.0,22.0,0.905
9968,53.0,Male,2311892.0,2.0,0,0.0,0,0.0,1,20034.0,1,24137.08,3,28268.46,212.0,28.0,0.3951787020693772
9969,29.0,Male,2544436.0,2.0,0,0.0,0,0.0,1,17657.0,1,15876.07,3,23163.28,188.0,29.0,0.9550000000000001
9970,62.0,Male,2266852.0,6.0,0,0.0,1,17617.0,1,12252.0,0,0.0,2,20695.65,404.0,63.0,0.7849999999999999
9971,19.0,Male,1822169.0,12.0,0,0.0,1,19090.0,1,12385.0,1,9676.91,1,20920.21,53.0,9.0,0.845
9972,19.0,Male,1471461.0,1.0,0,0.0,0,0.0,1,12218.0,0,0.0,3,25530.25,104.0,16.0,0.725
9973,32.0,Female,2560388.0,3.0,0,0.0,0,0.0,1,21640.0,1,16129.84,2,59438.31,48.0,9.0,0.65
9974,40.0,Male,1747518.0,1.0,0,0.0,0,0.0,0,18793.0,1,11562.3,1,35210.83,20.0,3.0,0.79
9975,46.0,Female,2043785.0,4.0,1,28658.0,1,32443.0,1,22484.0,1,9227.37,2,44450.28,145.0,22.0,0.6950000000000001
9976,34.0,Female,1964927.0,13.0,1,21101.0,0,0.0,1,10626.0,1,22201.25,3,24450.52,0.0,0.0,0.455
9977,49.0,Male,1979272.0,1.0,0,0.0,1,11916.0,0,15078.0,1,8971.5,2,29111.46,2.0,0.0,0.105
9978,24.0,Male,1650161.0,9.0,1,19905.0,0,0.0,0,12003.0,0,0.0,2,28172.53,6.0,1.0,0.8074156907576073
9979,47.0,Female,2538826.0,11.0,0,0.0,1,41648.0,1,24749.0,1,16650.11,1,36712.9,50.0,5.0,0.75
9980,45.0,Male,1737541.0,12.0,0,0.0,0,0.0,0,9258.0,1,13008.64,3,36265.81,68.0,10.0,0.545
9981,31.0,Male,2047597.0,11.0,1,12963.0,0,0.0,1,11437.0,1,18393.66,4,50178.68,96.0,13.0,0.8400000000000001
9982,61.0,Female,1866457.0,13.0,1,14834.0,1,29740.0,1,9450.0,1,11272.28,4,39480.23,438.0,46.0,0.54
9983,47.0,Female,2184107.0,6.0,1,30664.0,0,0.0,0,20703.0,0,0.0,4,52424.7,260.0,44.0,0.905
9984,34.0,Female,1937233.0,14.0,1,17657.0,1,27558.0,0,10841.0,1,23523.05,1,47739.48,75.0,15.0,0.685
9985,49.0,Female,1906054.0,8.0,0,0.0,0,0.0,1,13484.0,0,0.0,1,26092.21,24.0,4.0,0.7378884473576512
9986,63.0,Female,2326154.0,14.0,1,16351.0,1,26580.0,0,13594.0,1,24412.52,1,43270.78,284.0,54.0,0.8
9987,23.0,Female,1902970.0,2.0,0,0.0,1,21564.0,1,21698.0,1,16405.18,2,40164.91,28.0,3.0,0.38617303422470095
9988,68.0,Male,2423285.0,14.0,0,0.0,1,13812.0,0,21399.0,0,0.0,3,45194.01,2.0,0.0,0.16
9989,41.0,Female,1629970.0,6.0,1,14880.0,1,13254.0,0,9850.0,0,0.0,4,29838.49,234.0,44.0,0.99
9990,23.0,Female,1925185.0,4.0,1,14675.0,1,11316.0,1,9123.0,1,14260.38,1,27860.68,6.0,1.0,0.343388118016435
9991,44.0,Male,1742089.0,7.0,1,18282.0,0,0.0,0,12579.0,1,8777.01,1,29910.17,0.0,0.0,0.44
9992,35.0,Male,2009241.0,8.0,0,0.0,1,27266.0,1,10528.0,1,22452.63,2,28154.03,248.0,25.0,0.635
9993,41.0,Male,1588014.0,14.0,0,0.0,1,25377.0,0,8150.0,0,0.0,3,19208.66,212.0,28.0,0.865
9994,54.0,Male,2185861.0,6.0,1,17134.0,0,0.0,0,13368.0,1,25840.03,2,32062.13,248.0,36.0,0.66
9995,41.0,Male,2215747.0,13.0,1,27545.0,0,0.0,0,24993.0,1,22562.4,4,33213.27,44.0,6.0,0.56
9996,55.0,Male,2451860.0,13.0,0,0.0,1,32687.0,0,16971.0,1,19317.21,1,26328.5,0.0,0.0,0.315
9997,51.0,Female,2254223.0,1.0,1,14086.0,0,0.0,1,12318.0,0,0.0,2,37140.1,5.0,1.0,0.5007074088344396
9998,57.0,Male,2250826.0,8.0,1,24442.0,1,31334.0,1,14344.0,1,19414.04,1,42651.66,299.0,40.0,0.56
9999,64.0,Male,2204217.0,11.0,1,24508.0,0,0.0,1,16578.0,0,0.0,4,22192.14,100.0,15.0,0.75
10000,32.0,Male,1934584.0,1.0,1,14942.0,0,0.0,1,8510.0,0,0.0,4,33246.34,167.0,19.0,0.705
10001,28.0,Male,2485665.0,9.0,1,12988.0,1,18792.0,0,15392.0,0,0.0,2,24353.8,138.0,22.0,0.635
10002,39.0,Female,2166298.0,2.0,1,16392.0,1,35025.0,1,10718.0,0,0.0,4,48963.31,128.0,20.0,0.56
10003,41.0,Male,2742143.0,11.0,1,29745.0,0,0.0,1,12452.0,1,27479.37,2,41532.05,252.0,27.0,0.8049999999999999
10004,18.0,Male,2526129.0,10.0,0,0.0,1,39293.0,1,27379.0,1,14913.07,1,31287.84,16.0,2.0,0.3923505144735458
10005,35.0,Female,2103984.0,6.0,1,16566.0,0,0.0,0,12691.0,1,12296.05,3,30769.19,164.0,29.0,0.905
10006,61.0,Female,2118679.0,8.0,1,25592.0,1,35278.0,1,11557.0,0,0.0,2,40673.35,127.0,19.0,0.51
10007,29.0,Female,2249601.0,5.0,0,0.0,0,0.0,1,20772.0,0,0.0,1,36655.78,174.0,22.0,0.925
10008,60.0,Male,2475141.0,14.0,0,0.0,1,37696.0,1,10614.0,0,0.0,2,45496.57,362.0,64.0,0.625
10009,45.0,Female,1539521.0,2.0,1,13843.0,1,20167.0,0,17447.0,0,0.0,4,28121.26,212.0,27.0,0.8049999999999999
10010,57.0,Female,2393724.0,5.0,0,0.0,0,0.0,1,27344.0,1,18475.35,3,47692.04,285.0,34.0,0.8
10011,24.0,Female,2111967.0,1.0,1,16073.0,1,31240.0,1,20549.0,0,0.0,3,50406.33,119.0,14.0,0.66
10012,40.0,Male,2324093.0,8.0,0,0.0,0,0.0,1,26585.0,1,11690.85,4,44657.46,100.0,19.0,0.8
10013,38.0,Male,1784216.0,8.0,0,0.0,1,20608.0,0,10377.0,1,7868.06,1,19771.71,249.0,41.0,0.735
10014,51.0,Female,1770683.0,14.0,0,0.0,0,0.0,1,10279.0,1,15540.23,2,28221.93,51.0,5.0,0.8400000000000001
10015,28.0,Male,2101806.0,2.0,1,22589.0,1,14651.0,1,22133.0,0,0.0,2,24190.24,76.0,10.0,0.665
10016,39.0,Male,2292850.0,6.0,0,0.0,1,24408.0,1,19533.0,0,0.0,4,24325.43,198.0,24.0,0.7
10017,59.0,Male,1630546.0,11.0,1,18061.0,0,0.0,1,15341.0,0,0.0,2,33820.94,206.0,27.0,0.875
10018,52.0,Male,1880395.0,8.0,1,17109.0,0,0.0,1,7432.0,0,0.0,4,20536.08,370.0,42.0,0.53
10019,69.0,Male,1640687.0,10.0,0,0.0,1,17350.0,0,12165.0,0,0.0,2,35024.97,346.0,44.0,0.98
10020,46.0,Female,2125446.0,13.0,0,0.0,0,0.0,0,12726.0,1,11142.24,4,36218.06,253.0,36.0,0.685
10021,59.0,Female,2598073.0,8.0,1,13056.0,1,26324.0,1,13070.0,1,20300.4,1,40007.01,248.0,34.0,0.9650000000000001
10022,45.0,Female,1899486.0,12.0,1,24640.0,0,0.0,0,14886.0,1,8997.71,1,43478.09,4.0,1.0,0.39327377373738115
10023,35.0,Female,2235308.0,14.0,1,22133.0,1,30738.0,0,13358.0,1,17522.07,1,52159.58,202.0,38.0,0.9
10024,31.0,Male,2036467.0,14.0,0,0.0,0,0.0,0,16345.0,1,10530.42,2,24281.92,170.0,30.0,0.5700000000000001
10025,35.0,Female,2110676.0,7.0,1,16590.0,1,26124.0,0,9388.0,0,0.0,1,45732.97,62.0,12.0,0.875
10026,45.0,Female,1821130.0,3.0,0,0.0,0,0.0,0,18179.0,0,0.0,4,33567.71,90.0,11.0,0.775
10027,41.0,Male,2196421.0,13.0,1,28186.0,1,18912.0,0,24491.0,1,24496.33,2,36470.48,272.0,42.0,0.8049999999999999
10028,25.0,Male,1939636.0,14.0,0,0.0,0,0.0,0,16851.0,1,22991.28,2,23852.27,62.0,10.0,0.915
10029,59.0,Male,2537510.0,12.0,1,32716.0,0,0.0,1,12547.0,1,24400.29,2,55088.21,237.0,41.0,0.73
10030,62.0,Male,1846732.0,14.0,1,20937.0,0,0.0,0,17744.0,0,0.0,3,42517.43,36.0,7.0,0.855
10031,25.0,Female,2293631.0,11.0,0,0.0,1,37013.0,0,24319.0,0,0.0,3,47014.31,125.0,20.0,0.545
10032,21.0,Male,2592081.0,4.0,0,0.0,0,0.0,0,17277.0,1,31130.56,4,33521.95,116.0,20.0,0.985
10033,44.0,Male,2356604.0,1.0,0,0.0,0,0.0,1,18377.0,0,0.0,2,22427.28,154.0,28.0,0.755
10034,53.0,Male,1729275.0,9.0,0,0.0,0,0.0,1,7498.0,1,12815.9,4,28215.65,344.0,60.0,0.915
10035,22.0,Male,1700795.0,14.0,0,0.0,1,21976.0,0,13707.0,0,0.0,2,21779.38,58.0,7.0,0.3275140202036351
10036,50.0,Male,2135987.0,10.0,1,14735.0,1,24922.0,0,8995.0,1,22486.3,2,29984.08,178.0,30.0,0.5700000000000001
10037,66.0,Male,2018551.0,10.0,0,0.0,0,0.0,0,13231.0,1,24380.7,3,27926.03,0.0,0.0,0.325
10038,51.0,Female,2154642.0,2.0,0,0.0,1,35464.0,0,12900.0,0,0.0,3,25531.43,80.0,9.0,0.655
10039,47.0,Female,2358572.0,10.0,0,0.0,0,0.0,1,12390.0,1,26697.07,4,58357.74,24.0,3.0,0.5877614354712224
10040,25.0,Female,2026217.0,7.0,0,0.0,0,0.0,1,21089.0,1,9329.18,2,45779.69,12.0,1.0,0.7458160087232901
10041,56.0,Male,1811355.0,8.0,0,0.0,1,18038.0,0,15375.0,1,9748.07,3,17592.44,283.0,30.0,0.845
10042,64.0,Male,2062249.0,14.0,1,27070.0,0,0.0,1,18688.0,0,0.0,1,46010.78,417.0,74.0,0.8
10043,43.0,Female,2455801.0,4.0,0,0.0,0,0.0,0,18746.0,0,0.0,1,21492.27,108.0,12.0,0.81
10044,54.0,Female,2010704.0,11.0,1,21548.0,0,0.0,0,19295.0,0,0.0,2,44654.55,140.0,14.0,0.9550000000000001
10045,51.0,Female,2645477.0,11.0,0,0.0,1,22475.0,1,17707.0,1,12513.73,1,30632.16,54.0,8.0,0.95
10046,24.0,Female,2265540.0,10.0,0,0.0,1,36799.0,0,16406.0,0,0.0,1,36584.96,160.0,18.0,0.825
10047,57.0,Male,2236964.0,1.0,1,22572.0,0,0.0,0,10036.0,0,0.0,3,30524.12,116.0,16.0,0.685
10048,45.0,Female,1836386.0,5.0,0,0.0,0,0.0,1,11579.0,0,0.0,1,32997.28,112.0,13.0,0.58
10049,56.0,Male,1962438.0,10.0,0,0.0,1,30392.0,0,9141.0,0,0.0,2,30952.41,200.0,36.0,0.825
10050,56.0,Male,2156697.0,10.0,1,16577.0,1,18553.0,0,16285.0,1,11333.99,3,19251.03,312.0,56.0,0.7
10051,45.0,Male,1991086.0,6.0,1,23285.0,1,25092.0,1,22036.0,1,24663.16,2,41519.5,228.0,27.0,0.72
10052,31.0,Female,2378303.0,7.0,0,0.0,1,25084.0,0,23985.0,0,0.0,4,38908.82,68.0,9.0,0.725
10053,67.0,Female,2063998.0,1.0,1,25155.0,0,0.0,1,14881.0,1,15632.15,4,24423.77,206.0,23.0,0.7
10054,55.0,Female,1823057.0,13.0,0,0.0,1,17770.0,0,11229.0,0,0.0,1,33284.51,276.0,54.0,0.915
10055,21.0,Male,2105885.0,4.0,0,0.0,0,0.0,0,13436.0,0,0.0,4,23987.74,0.0,0.0,0.05
10056,59.0,Male,1903669.0,12.0,0,0.0,0,0.0,1,14243.0,0,0.0,1,33108.88,59.0,9.0,0.75
10057,35.0,Female,2217602.0,5.0,1,12605.0,0,0.0,0,12671.0,0,0.0,2,34369.43,4.0,1.0,0.4358138454740341
10058,61.0,Male,1858579.0,5.0,1,23812.0,1,29586.0,0,11983.0,0,0.0,2,32047.28,190.0,22.0,0.885
10059,65.0,Female,2569669.0,7.0,0,0.0,1,38416.0,0,19614.0,1,30499.85,4,45985.37,132.0,22.0,0.615
10060,42.0,Male,1568559.0,4.0,0,0.0,1,25879.0,1,16181.0,1,11067.34,1,14156.95,90.0,15.0,0.725
10061,24.0,Male,1917718.0,10.0,1,27497.0,1,11375.0,1,8783.0,0,0.0,2,36350.54,133.0,23.0,0.89
10062,55.0,Male,2073131.0,7.0,0,0.0,1,26453.0,0,14429.0,0,0.0,1,27626.61,140.0,14.0,0.705
10063,45.0,Male,1873680.0,8.0,1,21738.0,0,0.0,0,9951.0,1,10345.54,1,26216.16,0.0,0.0,0.155
10064,22.0,Male,1342935.0,2.0,1,6976.0,1,18928.0,1,11746.0,0,0.0,4,28508.23,77.0,10.0,0.85
10065,20.0,Male,2600759.0,14.0,1,30442.0,0,0.0,1,21420.0,0,0.0,2,29535.65,52.0,5.0,0.3826412157364168
10066,61.0,Male,2249550.0,1.0,1,19984.0,0,0.0,1,18641.0,0,0.0,2,31428.44,368.0,53.0,0.79
10067,48.0,Female,1654608.0,13.0,1,15888.0,1,21478.0,1,13145.0,1,11257.72,1,15664.2,202.0,31.0,0.67
10068,64.0,Male,1697627.0,10.0,0,0.0,1,21850.0,0,16109.0,0,0.0,2,41470.76,198.0,30.0,0.815
10069,59.0,Male,1589612.0,10.0,1,16274.0,0,0.0,0,7998.0,1,14962.13,1,19260.44,124.0,16.0,0.835
10070,37.0,Female,1987500.0,1.0,1,29552.0,1,28833.0,1,10485.0,1,9137.76,4,45598.03,122.0,13.0,0.72
10071,36.0,Female,2471925.0,13.0,1,32056.0,0,0.0,0,22987.0,0,0.0,4,45424.21,22.0,3.0,0.59
10072,65.0,Female,1943230.0,1.0,0,0.0,0,0.0,1,9444.0,0,0.0,4,30111.04,358.0,53.0,0.64
10073,28.0,Female,1893335.0,9.0,1,20612.0,1,20317.0,0,17870.0,0,0.0,3,34114.04,108.0,19.0,0.665
10074,57.0,Male,2320811.0,4.0,1,21175.0,0,0.0,0,11862.0,1,12769.74,1,41290.4,118.0,14.0,0.36536614432634684
10075,20.0,Male,2126872.0,9.0,1,11759.0,0,0.0,1,24403.0,0,0.0,4,38884.73,136.0,16.0,0.9650000000000001
10076,40.0,Female,2013442.0,7.0,0,0.0,1,22418.0,1,8443.0,0,0.0,4,28146.03,62.0,11.0,0.515
10077,24.0,Male,2251641.0,7.0,0,0.0,0,0.0,0,22108.0,1,12118.1,1,51981.07,48.0,6.0,0.2358425858641501
10078,40.0,Female,1501543.0,13.0,0,0.0,1,16839.0,0,8454.0,1,6430.95,2,32034.95,64.0,9.0,0.35457662314051347
10079,24.0,Male,2173079.0,2.0,1,17889.0,1,30845.0,1,13768.0,0,0.0,1,53524.41,61.0,11.0,0.815
10080,63.0,Male,2416731.0,2.0,1,29016.0,0,0.0,1,26246.0,0,0.0,1,53735.02,284.0,49.0,0.615
10081,51.0,Male,1660756.0,12.0,0,0.0,0,0.0,0,10304.0,0,0.0,4,23879.52,51.0,6.0,0.995
10082,59.0,Male,1920419.0,5.0,0,0.0,1,11726.0,1,12956.0,1,22733.31,1,26180.9,413.0,43.0,0.6
10083,36.0,Male,1447285.0,10.0,1,15620.0,0,0.0,0,7595.0,1,13002.91,2,23317.97,108.0,15.0,0.725
10084,26.0,Female,1902236.0,1.0,0,0.0,1,27526.0,0,8446.0,1,18095.95,4,17746.84,132.0,14.0,0.655
10085,65.0,Male,1838670.0,7.0,0,0.0,0,0.0,1,8599.0,0,0.0,3,27375.43,228.0,33.0,0.635
10086,68.0,Male,2544143.0,11.0,0,0.0,0,0.0,0,21403.0,1,20573.26,4,22595.68,136.0,16.0,0.98
10087,35.0,Male,1893870.0,7.0,1,21676.0,1,19660.0,1,7966.0,1,10378.29,1,21212.96,185.0,19.0,0.94
10088,58.0,Male,2121081.0,11.0,0,0.0,0,0.0,0,11840.0,0,0.0,2,28771.17,174.0,34.0,0.505
10089,65.0,Male,2435528.0,8.0,0,0.0,1,34107.0,1,16740.0,1,15330.16,2,46417.73,396.0,78.0,0.6799999999999999
10090,62.0,Female,1376834.0,7.0,0,0.0,1,10374.0,0,6445.0,0,0.0,4,33826.16,160.0,28.0,0.8300000000000001
10091,59.0,Male,2070477.0,8.0,1,21928.0,1,21917.0,0,19882.0,0,0.0,2,22832.62,365.0,63.0,0.735
10092,42.0,Female,1700178.0,3.0,1,22893.0,0,0.0,0,19244.0,0,0.0,1,16978.07,273.0,39.0,0.99
10093,69.0,Male,1707289.0,3.0,0,0.0,1,11482.0,1,18320.0,1,19839.48,2,40545.35,352.0,53.0,0.86
10094,31.0,Male,1773723.0,8.0,0,0.0,0,0.0,0,19834.0,1,12221.55,1,29471.6,0.0,0.0,0.305
10095,61.0,Female,1883349.0,9.0,0,0.0,0,0.0,0,15137.0,1,21137.64,3,34910.64,305.0,44.0,0.6950000000000001
10096,42.0,Male,1721742.0,10.0,0,0.0,0,0.0,0,8583.0,1,13425.57,3,14939.89,252.0,43.0,0.585
10097,36.0,Male,1906558.0,4.0,0,0.0,1,18323.0,1,17112.0,1,10136.98,1,26262.82,61.0,11.0,0.855
10098,56.0,Female,2320601.0,8.0,1,19990.0,1,25793.0,1,9991.0,0,0.0,4,38868.59,373.0,64.0,0.52
10099,32.0,Male,2175899.0,1.0,0,0.0,0,0.0,1,16338.0,1,17938.62,1,27548.96,192.0,36.0,0.9650000000000001
10100,33.0,Female,2845723.0,2.0,0,0.0,0,0.0,0,28223.0,1,15177.89,1,61920.53,99.0,14.0,0.69
10101,44.0,Female,2085984.0,13.0,1,20113.0,0,0.0,0,21741.0,0,0.0,4,38477.88,290.0,51.0,0.775
10102,57.0,Female,2210007.0,10.0,1,12351.0,1,17493.0,0,13521.0,0,0.0,4,53605.28,320.0,36.0,0.705
10103,27.0,Male,2407252.0,10.0,0,0.0,1,18437.0,1,13368.0,1,22953.6,1,48038.81,40.0,4.0,0.685
10104,21.0,Male,1675199.0,10.0,1,12051.0,1,13138.0,1,15328.0,0,0.0,4,18250.31,146.0,24.0,0.99
10105,68.0,Female,2400380.0,9.0,1,19600.0,0,0.0,0,11794.0,1,29333.02,1,40908.0,4.0,0.0,0.28
10106,36.0,Male,1735914.0,2.0,0,0.0,0,0.0,0,19950.0,0,0.0,1,18928.35,252.0,28.0,0.9101256652453686
10107,45.0,Female,2157840.0,2.0,0,0.0,0,0.0,0,13813.0,0,0.0,1,48942.73,158.0,23.0,0.595
10108,38.0,Male,2304146.0,8.0,1,19006.0,0,0.0,1,22144.0,1,20908.21,2,31898.24,196.0,36.0,0.77
10109,64.0,Female,1445243.0,5.0,0,0.0,1,21373.0,1,13625.0,1,17785.02,2,22579.18,324.0,46.0,0.745
10110,31.0,Male,1905330.0,5.0,0,0.0,1,15223.0,1,11874.0,0,0.0,1,43539.5,206.0,25.0,0.6950000000000001
10111,50.0,Female,1994578.0,11.0,1,29595.0,1,17865.0,0,13597.0,0,0.0,1,25417.62,134.0,25.0,0.745
10112,65.0,Male,1679200.0,6.0,0,0.0,0,0.0,0,17330.0,0,0.0,2,26863.27,292.0,31.0,0.62
10113,27.0,Female,2115096.0,8.0,1,26493.0,0,0.0,0,11844.0,0,0.0,4,45297.5,177.0,22.0,0.895
10114,36.0,Male,2523907.0,8.0,1,22265.0,0,0.0,1,10873.0,1,30777.95,4,23815.52,111.0,13.0,0.8049999999999999
10115,47.0,Female,1723971.0,9.0,1,11568.0,1,12290.0,1,8584.0,0,0.0,2,22341.75,266.0,38.0,0.56
10116,39.0,Male,2371012.0,10.0,1,22047.0,0,0.0,1,21596.0,1,14456.72,4,24128.6,255.0,45.0,0.74
10117,20.0,Male,2162492.0,11.0,1,19868.0,0,0.0,0,12267.0,0,0.0,1,44873.91,110.0,22.0,0.97
10118,54.0,Female,1608353.0,3.0,0,0.0,0,0.0,1,13202.0,1,8097.16,2,17338.42,0.0,0.0,0.47
10119,58.0,Male,1889994.0,9.0,1,22593.0,0,0.0,0,12991.0,0,0.0,4,45951.9,234.0,45.0,0.995
10120,35.0,Male,2092754.0,14.0,0,0.0,0,0.0,1,22026.0,0,0.0,2,30710.5,175.0,32.0,0.61
10121,28.0,Male,2491101.0,11.0,0,0.0,1,19587.0,1,18922.0,0,0.0,2,42728.89,29.0,4.0,0.9
10122,65.0,Male,2255425.0,3.0,1,33442.0,0,0.0,1,11097.0,0,0.0,4,27161.65,164.0,24.0,0.7949999999999999
10123,19.0,Female,1809108.0,1.0,0,0.0,0,0.0,0,18548.0,0,0.0,1,40507.98,66.0,10.0,0.885
10124,29.0,Male,2133569.0,12.0,1,22583.0,0,0.0,0,9563.0,0,0.0,3,26276.3,162.0,24.0,0.825
10125,23.0,Male,1173987.0,11.0,1,10655.0,0,0.0,1,11995.0,0,0.0,1,19176.28,16.0,3.0,0.62
10126,60.0,Female,2285863.0,5.0,0,0.0,1,15779.0,1,9521.0,0,0.0,1,55845.12,6.0,1.0,0.41918672854057437
10127,57.0,Male,1785173.0,7.0,1,26516.0,0,0.0,0,6916.0,0,0.0,1,28939.12,148.0,24.0,0.745
10128,61.0,Female,1698226.0,3.0,0,0.0,1,26673.0,1,16401.0,0,0.0,3,28405.48,366.0,56.0,0.6950000000000001
10129,46.0,Male,1920609.0,9.0,0,0.0,1,27268.0,0,15662.0,0,0.0,1,43641.17,115.0,19.0,0.705
10130,47.0,Female,1641316.0,1.0,0,0.0,1,16616.0,1,9027.0,1,17824.44,4,38081.2,194.0,36.0,0.79
10131,19.0,Male,1955997.0,6.0,1,23986.0,1,20249.0,0,22057.0,1,14495.31,4,39286.86,119.0,22.0,0.885
10132,26.0,Female,2331079.0,12.0,0,0.0,1,21565.0,0,20388.0,0,0.0,3,20307.45,182.0,22.0,0.865
10133,64.0,Female,1422715.0,12.0,1,19700.0,1,22405.0,0,8083.0,1,17579.76,1,29019.26,132.0,18.0,0.74
10134,19.0,Female,1993372.0,6.0,0,0.0,0,0.0,0,14045.0,1,9544.63,1,41414.89,19.0,4.0,0.765
10135,46.0,Male,1967798.0,14.0,0,0.0,0,0.0,1,21391.0,1,8618.78,3,28048.33,92.0,11.0,0.79
10136,50.0,Female,2170760.0,13.0,1,32270.0,1,19795.0,0,11745.0,1,10070.38,1,41148.8,363.0,73.0,0.88
10137,27.0,Male,1959223.0,8.0,0,0.0,1,26989.0,1,21504.0,0,0.0,4,25155.91,84.0,16.0,0.94
10138,51.0,Female,2301711.0,13.0,0,0.0,1,23635.0,0,12691.0,0,0.0,1,31691.68,32.0,6.0,0.765
10139,61.0,Female,2425568.0,3.0,0,0.0,0,0.0,1,9768.0,1,10989.75,1,34685.9,305.0,50.0,0.9299999999999999
10140,25.0,Female,2325908.0,12.0,1,33332.0,0,0.0,1,13749.0,0,0.0,4,53086.17,88.0,16.0,0.9650000000000001
10141,54.0,Male,1797017.0,5.0,1,22946.0,1,26488.0,0,7667.0,0,0.0,1,42806.31,275.0,47.0,0.6
10142,50.0,Male,2598425.0,11.0,0,0.0,1,30499.0,1,14650.0,0,0.0,4,52921.28,303.0,55.0,0.735
10143,64.0,Female,1671293.0,10.0,0,0.0,0,0.0,0,9925.0,1,14257.81,4,19133.94,96.0,12.0,0.665
10144,23.0,Female,2232038.0,11.0,1,12670.0,0,0.0,0,15739.0,0,0.0,4,44701.0,12.0,2.0,0.5700000000000001
10145,61.0,Female,2363448.0,5.0,1,27392.0,1,24396.0,1,14230.0,0,0.0,2,29767.13,184.0,35.0,0.63
10146,57.0,Female,2642316.0,8.0,1,16521.0,1,34660.0,0,24629.0,0,0.0,2,28300.81,289.0,50.0,0.705
10147,62.0,Female,2320738.0,7.0,0,0.0,1,14436.0,0,26257.0,0,0.0,4,39084.39,160.0,27.0,0.76
10148,36.0,Female,1791061.0,3.0,0,0.0,0,0.0,0,7543.0,0,0.0,3,41873.15,216.0,35.0,0.755
10149,49.0,Female,2293946.0,7.0,1,18917.0,0,0.0,1,17876.0,1,22568.93,4,33248.8,322.0,63.0,0.665
10150,44.0,Female,1978352.0,10.0,1,28660.0,0,0.0,0,11591.0,1,24360.8,3,37671.97,136.0,22.0,0.975
10151,18.0,Male,2349667.0,8.0,0,0.0,0,0.0,0,17401.0,0,0.0,2,48951.38,54.0,9.0,0.525
10152,60.0,Female,2076830.0,5.0,0,0.0,1,22775.0,1,19244.0,1,9779.75,1,46653.08,94.0,14.0,0.88
10153,69.0,Male,2447602.0,11.0,1,34721.0,0,0.0,0,25922.0,0,0.0,1,22097.52,176.0,31.0,0.96
10154,50.0,Female,2027550.0,5.0,1,27490.0,1,18542.0,1,21627.0,0,0.0,1,33944.04,11.0,1.0,0.7661015472138943
10155,57.0,Male,2300862.0,14.0,0,0.0,1,33710.0,1,11737.0,0,0.0,1,53590.67,314.0,40.0,0.565
10156,49.0,Male,1833691.0,14.0,1,11973.0,1,22116.0,0,14989.0,0,0.0,4,24247.42,13.0,2.0,0.899600822556379
10157,22.0,Female,2373974.0,11.0,0,0.0,1,32289.0,1,14297.0,1,21947.15,3,22725.06,117.0,20.0,0.65
10158,34.0,Male,1375045.0,1.0,0,0.0,1,21354.0,1,10554.0,1,16413.4,2,19973.41,187.0,30.0,0.62
10159,25.0,Male,2230863.0,13.0,0,0.0,0,0.0,1,24368.0,0,0.0,2,45191.13,12.0,2.0,0.7355396645372841
10160,59.0,Female,2129605.0,8.0,1,22265.0,0,0.0,1,9185.0,0,0.0,1,52417.3,361.0,57.0,0.75
10161,51.0,Female,2064655.0,13.0,0,0.0,1,14691.0,1,17377.0,0,0.0,2,36589.34,106.0,13.0,0.72
10162,26.0,Female,1369199.0,6.0,1,7073.0,1,19449.0,1,9055.0,1,7971.24,4,32651.72,88.0,17.0,0.625
10163,40.0,Male,1871211.0,6.0,1,9581.0,0,0.0,1,19692.0,1,20803.92,1,44763.39,140.0,27.0,0.76
10164,52.0,Female,2380762.0,5.0,0,0.0,0,0.0,1,13155.0,0,0.0,1,52176.13,364.0,43.0,0.75
10165,67.0,Male,1766922.0,5.0,1,9516.0,1,11407.0,1,11322.0,0,0.0,1,27827.89,9.0,1.0,0.2503912374307754
10166,24.0,Female,1579320.0,14.0,0,0.0,0,0.0,0,6321.0,0,0.0,3,32385.63,144.0,25.0,0.67
10167,32.0,Female,1697055.0,3.0,1,24166.0,1,9855.0,0,12140.0,1,10171.04,2,40137.95,174.0,18.0,0.635
10168,37.0,Male,2376610.0,12.0,0,0.0,1,26560.0,1,20717.0,1,27132.95,1,53527.88,134.0,19.0,0.865
10169,67.0,Male,2157277.0,3.0,0,0.0,0,0.0,1,11552.0,0,0.0,3,38253.89,469.0,60.0,0.94
10170,42.0,Male,2446439.0,2.0,0,0.0,1,29025.0,0,21372.0,0,0.0,1,56367.34,214.0,24.0,0.8
10171,20.0,Female,2228636.0,9.0,0,0.0,0,0.0,0,21339.0,1,22972.06,2,49792.41,90.0,15.0,0.77
