user;size;artist_id;artist
13656;36;1;the smiths
13656;36;2;david bowie
13656;36;3;oasis
13656;36;4;u2
13656;36;5;maximo park
13656;36;6;pink floyd
13656;36;7;the beatles
13656;36;8;stereophonics
13656;36;9;morrissey
13656;36;10;the strokes
13656;36;11;supergrass
13656;36;12;foo fighters
13656;36;13;travis
13656;36;14;nirvana
13656;36;15;the last shadow puppets
13656;36;16;doves
13656;36;17;the kooks
13656;36;18;red hot chili peppers
13656;36;19;flight of the conchords
13656;36;20;arctic monkeys
13656;36;21;coldplay
13656;36;22;the fratellis
13656;36;23;r.e.m.
13656;36;24;daft punk
13656;36;25;the cure
13656;36;26;the killers
13656;36;27;blur
13656;36;28;scissor sisters
13656;36;29;david gray
13656;36;30;snow patrol
13656;36;31;kaiser chiefs
13656;36;32;scooter
13656;36;33;inxs
13656;36;34;feeder
13656;36;35;basement jaxx
13656;36;36;belle and sebastian
13657;30;1;misfits
13657;30;2;metric
13657;30;3;stars
13657;30;4;the knife
13657;30;5;paramore
13657;30;6;tegan and sara
13657;30;7;imogen heap
13657;30;8;bad religion
13657;30;9;the kooks
13657;30;10;the bouncing souls
13657;30;11;afi
13657;30;12;ignite
13657;30;13;rise against
13657;30;14;hatebreed
13657;30;15;the jam
13657;30;16;the dresden dolls
13657;30;17;alkaline trio
13657;30;18;descendents
13657;30;19;the academy is...
13657;30;20;pink
13657;30;21;rancid
13657;30;22;pendulum
13657;30;23;ani difranco
13657;30;24;massive attack
13657;30;25;fischerspooner
13657;30;26;incubus
13657;30;27;ladytron
13657;30;28;goldfrapp
13657;30;29;minor threat
13657;30;30;story of the year
13658;28;1;disturbed
13658;28;2;foo fighters
13658;28;3;tori amos
13658;28;4;coldplay
13658;28;5;john mayer
13658;28;6;enya
13658;28;7;the killers
13658;28;8;explosions in the sky
13658;28;9;supertramp
13658;28;10;pink floyd
13658;28;11;the corrs
13658;28;12;franz ferdinand
13658;28;13;queen
13658;28;14;phil collins
13658;28;15;dido
13658;28;16;john williams
13658;28;17;red hot chili peppers
13658;28;18;heaven shall burn
13658;28;19;2pac
13658;28;20;johann sebastian bach
13658;28;21;linkin park
13658;28;22;goo goo dolls
13658;28;23;jimi hendrix
13658;28;24;kate nash
13658;28;25;billy joel
13658;28;26;basshunter
13658;28;27;green day
13658;28;28;michael buble
13659;7;1;eminem
13659;7;2;50 cent
13659;7;3;t.i.
13659;7;4;linkin park
13659;7;5;the game
13659;7;6;akon
13659;7;7;nas
13660;11;1;lostprophets
13660;11;2;jay-z
13660;11;3;atmosphere
13660;11;4;common
13660;11;5;chiodos
13660;11;6;coldplay
13660;11;7;john mayer
13660;11;8;david gray
13660;11;9;lil wayne
13660;11;10;ludacris
13660;11;11;the academy is...
13661;14;1;de-phazz
13661;14;2;parov stelar
13661;14;3;jazzanova
13661;14;4;koop
13661;14;5;massive attack
13661;14;6;tosca
13661;14;7;st. germain
13661;14;8;bonobo
13661;14;9;nightmares on wax
13661;14;10;thievery corporation
13661;14;11;gotan project
13661;14;12;the cinematic orchestra
13661;14;13;lamb
13661;14;14;moloko
13662;4;1;eminem
13662;4;2;linkin park
13662;4;3;dr. dre
13662;4;4;cypress hill
13663;29;1;sage francis
13663;29;2;the decemberists
13663;29;3;crystal castles
13663;29;4;elliott smith
13663;29;5;the mountain goats
13663;29;6;yann tiersen
13663;29;7;simon & garfunkel
13663;29;8;the beatles
13663;29;9;jedi mind tricks
13663;29;10;elton john
13663;29;11;belle and sebastian
13663;29;12;koop
13663;29;13;kent
13663;29;14;kings of convenience
13663;29;15;rihanna
13663;29;16;carla bruni
13663;29;17;manu chao
13663;29;18;the shins
13663;29;19;ben folds five
13663;29;20;bright eyes
13663;29;21;jurassic 5
13663;29;22;regina spektor
13663;29;23;aesop rock
13663;29;24;bjork
13663;29;25;anna ternheim
13663;29;26;mgmt
13663;29;27;rilo kiley
13663;29;28;frank sinatra
13663;29;29;massive attack
13664;14;1;the beatles
13664;14;2;eagles
13664;14;3;norah jones
13664;14;4;madonna
13664;14;5;ennio morricone
13664;14;6;the rolling stones
13664;14;7;the verve
13664;14;8;john lennon
13664;14;9;lenny kravitz
13664;14;10;neil young
13664;14;11;django reinhardt
13664;14;12;coldplay
13664;14;13;maroon 5
13664;14;14;john mayer
13665;25;1;bob marley
13665;25;2;jimi hendrix
13665;25;3;the jimi hendrix experience
13665;25;4;the beatles
13665;25;5;the velvet underground
13665;25;6;guns n roses
13665;25;7;the rolling stones
13665;25;8;the kinks
13665;25;9;led zeppelin
13665;25;10;neil young
13665;25;11;philip glass
13665;25;12;u2
13665;25;13;the who
13665;25;14;jack johnson
13665;25;15;ennio morricone
13665;25;16;kate bush
13665;25;17;cream
13665;25;18;creedence clearwater revival
13665;25;19;the doors
13665;25;20;pixies
13665;25;21;fleetwood mac
13665;25;22;the police
13665;25;23;eric clapton
13665;25;24;franz ferdinand
13665;25;25;simon & garfunkel
13666;11;1;descendents
13666;11;2;minor threat
13666;11;3;ramones
13666;11;4;buzzcocks
13666;11;5;black flag
13666;11;6;my bloody valentine
13666;11;7;the fall
13666;11;8;bad religion
13666;11;9;bad brains
13666;11;10;dead kennedys
13666;11;11;sonic youth
13667;14;1;the dillinger escape plan
13667;14;2;the black dahlia murder
13667;14;3;the haunted
13667;14;4;deftones
13667;14;5;machine head
13667;14;6;ill niño
13667;14;7;lostprophets
13667;14;8;slipknot
13667;14;9;incubus
13667;14;10;linkin park
13667;14;11;marilyn manson
13667;14;12;hatebreed
13667;14;13;meshuggah
13667;14;14;rage against the machine
13668;15;1;mariah carey
13668;15;2;britney spears
13668;15;3;christina aguilera
13668;15;4;kelly clarkson
13668;15;5;backstreet boys
13668;15;6;lily allen
13668;15;7;natasha bedingfield
13668;15;8;arctic monkeys
13668;15;9;lady gaga
13668;15;10;coldplay
13668;15;11;james blunt
13668;15;12;leona lewis
13668;15;13;nickelback
13668;15;14;regina spektor
13668;15;15;the fray
13669;28;1;nightwish
13669;28;2;danny elfman
13669;28;3;timbaland
13669;28;4;die apokalyptischen reiter
13669;28;5;rammstein
13669;28;6;justin timberlake
13669;28;7;jennifer lopez
13669;28;8;children of bodom
13669;28;9;tristania
13669;28;10;britney spears
13669;28;11;rihanna
13669;28;12;evanescence
13669;28;13;leona lewis
13669;28;14;ensiferum
13669;28;15;subway to sally
13669;28;16;dimmu borgir
13669;28;17;amy winehouse
13669;28;18;seeed
13669;28;19;hans zimmer
13669;28;20;lady gaga
13669;28;21;soilwork
13669;28;22;colbie caillat
13669;28;23;kate nash
13669;28;24;avril lavigne
13669;28;25;fergie
13669;28;26;darkthrone
13669;28;27;kanye west
13669;28;28;a fine frenzy
13670;9;1;nightwish
13670;9;2;flyleaf
13670;9;3;hammerfall
13670;9;4;motorhead
13670;9;5;tarja turunen
13670;9;6;rammstein
13670;9;7;blind guardian
13670;9;8;danny elfman
13670;9;9;lacuna coil
13671;17;1;a day to remember
13671;17;2;all that remains
13671;17;3;taking back sunday
13671;17;4;story of the year
13671;17;5;enter shikari
13671;17;6;killswitch engage
13671;17;7;the veronicas
13671;17;8;as i lay dying
13671;17;9;sigur ros
13671;17;10;red.jumpsuit.apparatus
13671;17;11;bullet for my valentine
13671;17;12;boys like girls
13671;17;13;metro station
13671;17;14;from first to last
13671;17;15;dashboard confessional
13671;17;16;in flames
13671;17;17;bring me the horizon
13672;22;1;coldplay
13672;22;2;muse
13672;22;3;mgmt
13672;22;4;rjd2
13672;22;5;flogging molly
13672;22;6;amy winehouse
13672;22;7;portishead
13672;22;8;jack johnson
13672;22;9;sean paul
13672;22;10;the streets
13672;22;11;barenaked ladies
13672;22;12;m.i.a.
13672;22;13;t.a.t.u.
13672;22;14;the dresden dolls
13672;22;15;eminem
13672;22;16;gorillaz
13672;22;17;the cranberries
13672;22;18;oasis
13672;22;19;frank zappa
13672;22;20;the ting tings
13672;22;21;britney spears
13672;22;22;christina aguilera
13673;22;1;mr. scruff
13673;22;2;autechre
13673;22;3;boards of canada
13673;22;4;the future sound of london
13673;22;5;faith no more
13673;22;6;miles davis
13673;22;7;soundgarden
13673;22;8;beastie boys
13673;22;9;aphex twin
13673;22;10;bonobo
13673;22;11;lamb
13673;22;12;the herbaliser
13673;22;13;nightmares on wax
13673;22;14;the doors
13673;22;15;four tet
13673;22;16;madonna
13673;22;17;red hot chili peppers
13673;22;18;vangelis
13673;22;19;nine inch nails
13673;22;20;orbital
13673;22;21;royksopp
13673;22;22;queen
13674;9;1;camel
13674;9;2;tom waits
13674;9;3;johnny cash
13674;9;4;leonard cohen
13674;9;5;jeff buckley
13674;9;6;edith piaf
13674;9;7;pink floyd
13674;9;8;damien rice
13674;9;9;iggy pop
13675;7;1;led zeppelin
13675;7;2;deftones
13675;7;3;nirvana
13675;7;4;ennio morricone
13675;7;5;black flag
13675;7;6;marilyn manson
13675;7;7;ice cube
13676;10;1;pearl jam
13676;10;2;muse
13676;10;3;the killers
13676;10;4;oasis
13676;10;5;the cure
13676;10;6;nelly furtado
13676;10;7;coldplay
13676;10;8;foo fighters
13676;10;9;mando diao
13676;10;10;kings of leon
13677;7;1;bright eyes
13677;7;2;panic at the disco
13677;7;3;brand new
13677;7;4;damien rice
13677;7;5;death cab for cutie
13677;7;6;sia
13677;7;7;mika
13678;4;1;steely dan
13678;4;2;billie holiday
13678;4;3;dave matthews band
13678;4;4;pain of salvation
13679;27;1;tool
13679;27;2;johnny cash
13679;27;3;janis joplin
13679;27;4;jefferson airplane
13679;27;5;dire straits
13679;27;6;simon & garfunkel
13679;27;7;the doors
13679;27;8;led zeppelin
13679;27;9;grateful dead
13679;27;10;bob marley & the wailers
13679;27;11;the velvet underground
13679;27;12;asian dub foundation
13679;27;13;pendulum
13679;27;14;creedence clearwater revival
13679;27;15;bob dylan
13679;27;16;eagles
13679;27;17;eric clapton
13679;27;18;deep purple
13679;27;19;shpongle
13679;27;20;the beatles
13679;27;21;jethro tull
13679;27;22;mike oldfield
13679;27;23;enigma
13679;27;24;manu chao
13679;27;25;ska-p
13679;27;26;genesis
13679;27;27;jimi hendrix
13680;23;1;radiohead
13680;23;2;bob dylan
13680;23;3;the beatles
13680;23;4;the cure
13680;23;5;david bowie
13680;23;6;sigur ros
13680;23;7;u2
13680;23;8;johnny cash
13680;23;9;the smiths
13680;23;10;the stone roses
13680;23;11;gorillaz
13680;23;12;belle and sebastian
13680;23;13;the doors
13680;23;14;pulp
13680;23;15;ryan adams
13680;23;16;morrissey
13680;23;17;eels
13680;23;18;frank sinatra
13680;23;19;slowdive
13680;23;20;paul simon
13680;23;21;new order
13680;23;22;the rolling stones
13680;23;23;ella fitzgerald
13681;11;1;cansei de ser sexy
13681;11;2;apocalyptica
13681;11;3;lacuna coil
13681;11;4;venetian snares
13681;11;5;amon tobin
13681;11;6;the libertines
13681;11;7;boards of canada
13681;11;8;akira yamaoka
13681;11;9;bloc party
13681;11;10;kaiser chiefs
13681;11;11;travis
13682;7;1;yo la tengo
13682;7;2;the raveonettes
13682;7;3;...and you will know us by the trail of dead
13682;7;4;comeback kid
13682;7;5;cake
13682;7;6;neil young
13682;7;7;the get up kids
13683;27;1;tool
13683;27;2;the who
13683;27;3;the black keys
13683;27;4;black sabbath
13683;27;5;ani difranco
13683;27;6;the beatles
13683;27;7;the rolling stones
13683;27;8;system of a down
13683;27;9;regina spektor
13683;27;10;pink floyd
13683;27;11;elton john
13683;27;12;ac/dc
13683;27;13;talking heads
13683;27;14;the doors
13683;27;15;david bowie
13683;27;16;blondie
13683;27;17;the velvet underground
13683;27;18;dire straits
13683;27;19;supertramp
13683;27;20;the beach boys
13683;27;21;lou reed
13683;27;22;pixies
13683;27;23;rammstein
13683;27;24;guns n roses
13683;27;25;fischerspooner
13683;27;26;eagles
13683;27;27;the smashing pumpkins
13684;27;1;linkin park
13684;27;2;cascada
13684;27;3;avril lavigne
13684;27;4;atb
13684;27;5;justin timberlake
13684;27;6;simple plan
13684;27;7;onerepublic
13684;27;8;timbaland
13684;27;9;50 cent
13684;27;10;sugababes
13684;27;11;maroon 5
13684;27;12;miley cyrus
13684;27;13;lily allen
13684;27;14;scooter
13684;27;15;the rasmus
13684;27;16;the prodigy
13684;27;17;britney spears
13684;27;18;katy perry
13684;27;19;rihanna
13684;27;20;taylor swift
13684;27;21;jordin sparks
13684;27;22;kelly clarkson
13684;27;23;coldplay
13684;27;24;september
13684;27;25;gwen stefani
13684;27;26;sara bareilles
13684;27;27;maria mena
13685;25;1;venetian snares
13685;25;2;the flashbulb
13685;25;3;emilie autumn
13685;25;4;from autumn to ashes
13685;25;5;boards of canada
13685;25;6;burial
13685;25;7;buckethead
13685;25;8;flyleaf
13685;25;9;plaid
13685;25;10;radiohead
13685;25;11;boys noize
13685;25;12;the birthday massacre
13685;25;13;miley cyrus
13685;25;14;frank zappa
13685;25;15;squarepusher
13685;25;16;saves the day
13685;25;17;mf doom
13685;25;18;babyshambles
13685;25;19;wu-tang clan
13685;25;20;unkle
13685;25;21;paramore
13685;25;22;the libertines
13685;25;23;aphex twin
13685;25;24;high contrast
13685;25;25;apocalyptica
13686;27;1;m.i.a.
13686;27;2;atmosphere
13686;27;3;santogold
13686;27;4;the kills
13686;27;5;beyonce
13686;27;6;christina aguilera
13686;27;7;ladytron
13686;27;8;erykah badu
13686;27;9;the ting tings
13686;27;10;britney spears
13686;27;11;aesop rock
13686;27;12;madonna
13686;27;13;the roots
13686;27;14;james brown
13686;27;15;missy elliott
13686;27;16;hercules and love affair
13686;27;17;notorious b.i.g.
13686;27;18;gorillaz
13686;27;19;mariah carey
13686;27;20;lady gaga
13686;27;21;radiohead
13686;27;22;mgmt
13686;27;23;50 cent
13686;27;24;justice
13686;27;25;portishead
13686;27;26;feist
13686;27;27;ludacris
13687;20;1;creedence clearwater revival
13687;20;2;the beatles
13687;20;3;beck
13687;20;4;frank zappa
13687;20;5;franz ferdinand
13687;20;6;moby
13687;20;7;soundgarden
13687;20;8;the velvet underground
13687;20;9;sigur ros
13687;20;10;stereolab
13687;20;11;john lennon
13687;20;12;grateful dead
13687;20;13;animal collective
13687;20;14;stone temple pilots
13687;20;15;nine inch nails
13687;20;16;boards of canada
13687;20;17;alice in chains
13687;20;18;jimi hendrix
13687;20;19;beastie boys
13687;20;20;deerhoof
13688;27;1;damien rice
13688;27;2;coldplay
13688;27;3;david gray
13688;27;4;cake
13688;27;5;jason mraz
13688;27;6;muse
13688;27;7;snow patrol
13688;27;8;death cab for cutie
13688;27;9;jack johnson
13688;27;10;moby
13688;27;11;joshua radin
13688;27;12;travis
13688;27;13;james blunt
13688;27;14;mika
13688;27;15;daft punk
13688;27;16;howard shore
13688;27;17;ben folds
13688;27;18;air
13688;27;19;jamie cullum
13688;27;20;the postal service
13688;27;21;andrew bird
13688;27;22;keane
13688;27;23;basshunter
13688;27;24;the killers
13688;27;25;amy macdonald
13688;27;26;queen
13688;27;27;ben folds five
13689;23;1;jason mraz
13689;23;2;common
13689;23;3;john mayer
13689;23;4;kings of leon
13689;23;5;prince
13689;23;6;foo fighters
13689;23;7;amy winehouse
13689;23;8;the roots
13689;23;9;queens of the stone age
13689;23;10;roisin murphy
13689;23;11;the game
13689;23;12;eagles of death metal
13689;23;13;coldplay
13689;23;14;the last shadow puppets
13689;23;15;muse
13689;23;16;the jimi hendrix experience
13689;23;17;roots manuva
13689;23;18;dj shadow
13689;23;19;ben folds
13689;23;20;the hives
13689;23;21;supertramp
13689;23;22;groove armada
13689;23;23;mark ronson
13690;25;1;ratatat
13690;25;2;daft punk
13690;25;3;frank sinatra
13690;25;4;emery
13690;25;5;kanye west
13690;25;6;the postal service
13690;25;7;mae
13690;25;8;frou frou
13690;25;9;miles davis
13690;25;10;snow patrol
13690;25;11;tegan and sara
13690;25;12;john legend
13690;25;13;death cab for cutie
13690;25;14;gorillaz
13690;25;15;[unknown]
13690;25;16;something corporate
13690;25;17;corinne bailey rae
13690;25;18;ella fitzgerald
13690;25;19;the fray
13690;25;20;chris brown
13690;25;21;modest mouse
13690;25;22;michael jackson
13690;25;23;kings of convenience
13690;25;24;coldplay
13690;25;25;the all-american rejects
13691;28;1;lenny kravitz
13691;28;2;blink-182
13691;28;3;36 crazyfists
13691;28;4;nickelback
13691;28;5;bjork
13691;28;6;korn
13691;28;7;oasis
13691;28;8;foo fighters
13691;28;9;system of a down
13691;28;10;rage against the machine
13691;28;11;muse
13691;28;12;alanis morissette
13691;28;13;r.e.m.
13691;28;14;in flames
13691;28;15;incubus
13691;28;16;green day
13691;28;17;p.o.d.
13691;28;18;franz ferdinand
13691;28;19;manu chao
13691;28;20;good charlotte
13691;28;21;him
13691;28;22;guano apes
13691;28;23;[unknown]
13691;28;24;serj tankian
13691;28;25;placebo
13691;28;26;dimmu borgir
13691;28;27;hoobastank
13691;28;28;massive attack
13692;18;1;the prodigy
13692;18;2;tiesto
13692;18;3;the crystal method
13692;18;4;infected mushroom
13692;18;5;linkin park
13692;18;6;cascada
13692;18;7;emilie autumn
13692;18;8;basshunter
13692;18;9;poets of the fall
13692;18;10;sonata arctica
13692;18;11;dragonforce
13692;18;12;ensiferum
13692;18;13;atb
13692;18;14;the chemical brothers
13692;18;15;nightwish
13692;18;16;within temptation
13692;18;17;good charlotte
13692;18;18;armin van buuren
13693;11;1;korn
13693;11;2;farin urlaub
13693;11;3;fall out boy
13693;11;4;rammstein
13693;11;5;volbeat
13693;11;6;bullet for my valentine
13693;11;7;lordi
13693;11;8;3 doors down
13693;11;9;amy macdonald
13693;11;10;good charlotte
13693;11;11;the offspring
13694;16;1;john mayer
13694;16;2;adele
13694;16;3;sara bareilles
13694;16;4;colbie caillat
13694;16;5;amy winehouse
13694;16;6;pink
13694;16;7;paolo nutini
13694;16;8;kelly clarkson
13694;16;9;ben folds five
13694;16;10;celine dion
13694;16;11;katy perry
13694;16;12;james morrison
13694;16;13;ray charles
13694;16;14;james blunt
13694;16;15;beyonce
13694;16;16;gavin degraw
13695;4;1;rihanna
13695;4;2;scooter
13695;4;3;mika
13695;4;4;ne-yo
13696;14;1;hypocrisy
13696;14;2;nile
13696;14;3;pantera
13696;14;4;black label society
13696;14;5;in flames
13696;14;6;bloodbath
13696;14;7;samael
13696;14;8;amon amarth
13696;14;9;gojira
13696;14;10;scar symmetry
13696;14;11;strapping young lad
13696;14;12;morbid angel
13696;14;13;carcass
13696;14;14;infected mushroom
13697;29;1;janet jackson
13697;29;2;michael jackson
13697;29;3;zero 7
13697;29;4;calvin harris
13697;29;5;goldfrapp
13697;29;6;bjork
13697;29;7;adele
13697;29;8;duffy
13697;29;9;sade
13697;29;10;amy winehouse
13697;29;11;mary j. blige
13697;29;12;madonna
13697;29;13;the killers
13697;29;14;air
13697;29;15;roisin murphy
13697;29;16;john legend
13697;29;17;erykah badu
13697;29;18;royksopp
13697;29;19;beyonce
13697;29;20;lady gaga
13697;29;21;jamiroquai
13697;29;22;bob marley & the wailers
13697;29;23;george michael
13697;29;24;m83
13697;29;25;hot chip
13697;29;26;franz ferdinand
13697;29;27;sia
13697;29;28;mariah carey
13697;29;29;nelly furtado
13698;27;1;modest mouse
13698;27;2;yo la tengo
13698;27;3;sonic youth
13698;27;4;david bowie
13698;27;5;fleet foxes
13698;27;6;bon iver
13698;27;7;thom yorke
13698;27;8;jose gonzalez
13698;27;9;stars
13698;27;10;joanna newsom
13698;27;11;joni mitchell
13698;27;12;nouvelle vague
13698;27;13;johnny cash
13698;27;14;led zeppelin
13698;27;15;the rolling stones
13698;27;16;edith piaf
13698;27;17;the who
13698;27;18;animal collective
13698;27;19;supertramp
13698;27;20;feist
13698;27;21;the beach boys
13698;27;22;ben folds
13698;27;23;four tet
13698;27;24;santogold
13698;27;25;ani difranco
13698;27;26;m.i.a.
13698;27;27;new order
13699;26;1;green day
13699;26;2;edguy
13699;26;3;volbeat
13699;26;4;sonata arctica
13699;26;5;guns n roses
13699;26;6;dimmu borgir
13699;26;7;hammerfall
13699;26;8;aerosmith
13699;26;9;iron maiden
13699;26;10;roxette
13699;26;11;judas priest
13699;26;12;scorpions
13699;26;13;dragonforce
13699;26;14;megadeth
13699;26;15;metallica
13699;26;16;avantasia
13699;26;17;creed
13699;26;18;in flames
13699;26;19;bruce springsteen
13699;26;20;ac/dc
13699;26;21;symphony x
13699;26;22;the offspring
13699;26;23;alice cooper
13699;26;24;dream theater
13699;26;25;arch enemy
13699;26;26;eagles
13700;24;1;rise against
13700;24;2;city and colour
13700;24;3;2pac
13700;24;4;gang starr
13700;24;5;jay-z
13700;24;6;nas
13700;24;7;tool
13700;24;8;50 cent
13700;24;9;radiohead
13700;24;10;foo fighters
13700;24;11;rage against the machine
13700;24;12;red hot chili peppers
13700;24;13;common
13700;24;14;johnny cash
13700;24;15;kanye west
13700;24;16;eminem
13700;24;17;outkast
13700;24;18;bad religion
13700;24;19;the smashing pumpkins
13700;24;20;a tribe called quest
13700;24;21;dr. dre
13700;24;22;michael jackson
13700;24;23;mobb deep
13700;24;24;snoop dogg
13701;20;1;jamiroquai
13701;20;2;common
13701;20;3;aphex twin
13701;20;4;mogwai
13701;20;5;the cinematic orchestra
13701;20;6;red hot chili peppers
13701;20;7;flying lotus
13701;20;8;digitalism
13701;20;9;unkle
13701;20;10;daft punk
13701;20;11;the chemical brothers
13701;20;12;tortoise
13701;20;13;rage against the machine
13701;20;14;the beatles
13701;20;15;autechre
13701;20;16;squarepusher
13701;20;17;air
13701;20;18;kraftwerk
13701;20;19;ratatat
13701;20;20;the ting tings
13702;19;1;lacuna coil
13702;19;2;riverside
13702;19;3;alter bridge
13702;19;4;a perfect circle
13702;19;5;disturbed
13702;19;6;seether
13702;19;7;tool
13702;19;8;in extremo
13702;19;9;u2
13702;19;10;god is an astronaut
13702;19;11;evanescence
13702;19;12;mogwai
13702;19;13;anathema
13702;19;14;opeth
13702;19;15;pain of salvation
13702;19;16;metallica
13702;19;17;rush
13702;19;18;deep purple
13702;19;19;katatonia
13703;31;1;sigur ros
13703;31;2;interpol
13703;31;3;bright eyes
13703;31;4;the smiths
13703;31;5;sonic youth
13703;31;6;bloc party
13703;31;7;coldplay
13703;31;8;black rebel motorcycle club
13703;31;9;tokyo police club
13703;31;10;the cribs
13703;31;11;manic street preachers
13703;31;12;my bloody valentine
13703;31;13;death cab for cutie
13703;31;14;the shins
13703;31;15;the verve
13703;31;16;bjork
13703;31;17;muse
13703;31;18;mgmt
13703;31;19;oasis
13703;31;20;jeff buckley
13703;31;21;rilo kiley
13703;31;22;the strokes
13703;31;23;kings of leon
13703;31;24;morrissey
13703;31;25;radiohead
13703;31;26;pixies
13703;31;27;death from above 1979
13703;31;28;joy division
13703;31;29;brand new
13703;31;30;damien rice
13703;31;31;the clash
13704;22;1;paramore
13704;22;2;rise against
13704;22;3;maximo park
13704;22;4;the fratellis
13704;22;5;atreyu
13704;22;6;skillet
13704;22;7;dirty pretty things
13704;22;8;avenged sevenfold
13704;22;9;three days grace
13704;22;10;funeral for a friend
13704;22;11;hoobastank
13704;22;12;franz ferdinand
13704;22;13;flyleaf
13704;22;14;the killers
13704;22;15;jimmy eat world
13704;22;16;a day to remember
13704;22;17;slipknot
13704;22;18;metallica
13704;22;19;new found glory
13704;22;20;arctic monkeys
13704;22;21;30 seconds to mars
13704;22;22;ignite
13705;29;1;pink floyd
13705;29;2;damien rice
13705;29;3;ray charles
13705;29;4;nine inch nails
13705;29;5;the beatles
13705;29;6;atmosphere
13705;29;7;sage francis
13705;29;8;the offspring
13705;29;9;jack johnson
13705;29;10;philip glass
13705;29;11;ok go
13705;29;12;bob marley
13705;29;13;massive attack
13705;29;14;tool
13705;29;15;a perfect circle
13705;29;16;bonobo
13705;29;17;p.o.d.
13705;29;18;mudvayne
13705;29;19;something corporate
13705;29;20;lupe fiasco
13705;29;21;staind
13705;29;22;goo goo dolls
13705;29;23;the police
13705;29;24;korn
13705;29;25;dave matthews band
13705;29;26;finch
13705;29;27;eminem
13705;29;28;jason mraz
13705;29;29;katie melua
13706;27;1;amon amarth
13706;27;2;nightwish
13706;27;3;katatonia
13706;27;4;opeth
13706;27;5;in flames
13706;27;6;rammstein
13706;27;7;lacuna coil
13706;27;8;arch enemy
13706;27;9;tiamat
13706;27;10;dropkick murphys
13706;27;11;metallica
13706;27;12;moonspell
13706;27;13;strapping young lad
13706;27;14;sentenced
13706;27;15;gojira
13706;27;16;children of bodom
13706;27;17;cradle of filth
13706;27;18;lamb of god
13706;27;19;the birthday massacre
13706;27;20;apocalyptica
13706;27;21;blind guardian
13706;27;22;pain
13706;27;23;pain of salvation
13706;27;24;stratovarius
13706;27;25;muse
13706;27;26;deathstars
13706;27;27;at the gates
13707;31;1;misfits
13707;31;2;behemoth
13707;31;3;anathema
13707;31;4;katatonia
13707;31;5;30 seconds to mars
13707;31;6;blackfield
13707;31;7;rammstein
13707;31;8;slipknot
13707;31;9;nirvana
13707;31;10;clint mansell
13707;31;11;marilyn manson
13707;31;12;bloodbath
13707;31;13;iron maiden
13707;31;14;sex pistols
13707;31;15;coma
13707;31;16;die toten hosen
13707;31;17;metallica
13707;31;18;farin urlaub
13707;31;19;hey
13707;31;20;in flames
13707;31;21;the clash
13707;31;22;stone sour
13707;31;23;slayer
13707;31;24;die arzte
13707;31;25;riverside
13707;31;26;opeth
13707;31;27;bauhaus
13707;31;28;dream theater
13707;31;29;motorhead
13707;31;30;rob zombie
13707;31;31;morbid angel
13708;8;1;jay-z
13708;8;2;limp bizkit
13708;8;3;usher
13708;8;4;system of a down
13708;8;5;godsmack
13708;8;6;nelly
13708;8;7;snoop dogg
13708;8;8;p.o.d.
13709;13;1;katie melua
13709;13;2;amy winehouse
13709;13;3;norah jones
13709;13;4;the killers
13709;13;5;nelly furtado
13709;13;6;rihanna
13709;13;7;timbaland
13709;13;8;snow patrol
13709;13;9;die arzte
13709;13;10;alicia keys
13709;13;11;bloodhound gang
13709;13;12;50 cent
13709;13;13;mgmt
13710;16;1;ludacris
13710;16;2;kanye west
13710;16;3;jay-z
13710;16;4;dmx
13710;16;5;the game
13710;16;6;t.i.
13710;16;7;system of a down
13710;16;8;stratovarius
13710;16;9;50 cent
13710;16;10;beyonce
13710;16;11;ne-yo
13710;16;12;snoop dogg
13710;16;13;timbaland
13710;16;14;red hot chili peppers
13710;16;15;sonata arctica
13710;16;16;linkin park
13711;10;1;muse
13711;10;2;john mayer
13711;10;3;arctic monkeys
13711;10;4;ryan adams
13711;10;5;the wombats
13711;10;6;mark ronson
13711;10;7;panic at the disco
13711;10;8;kt tunstall
13711;10;9;manic street preachers
13711;10;10;the killers
13712;23;1;kylie minogue
13712;23;2;within temptation
13712;23;3;avantasia
13712;23;4;santana
13712;23;5;sade
13712;23;6;eminem
13712;23;7;nightwish
13712;23;8;pink floyd
13712;23;9;sonata arctica
13712;23;10;helloween
13712;23;11;[unknown]
13712;23;12;maroon 5
13712;23;13;delerium
13712;23;14;enigma
13712;23;15;rainbow
13712;23;16;hooverphonic
13712;23;17;the police
13712;23;18;bon jovi
13712;23;19;abba
13712;23;20;nina simone
13712;23;21;amy winehouse
13712;23;22;fergie
13712;23;23;lordi
13713;4;1;jay-z
13713;4;2;[unknown]
13713;4;3;the roots
13713;4;4;nas
13714;14;1;the sisters of mercy
13714;14;2;goldfrapp
13714;14;3;cansei de ser sexy
13714;14;4;bauhaus
13714;14;5;sonic youth
13714;14;6;feist
13714;14;7;le tigre
13714;14;8;metric
13714;14;9;camera obscura
13714;14;10;stereolab
13714;14;11;portishead
13714;14;12;garbage
13714;14;13;bjork
13714;14;14;the breeders
13715;29;1;basshunter
13715;29;2;mariah carey
13715;29;3;the pussycat dolls
13715;29;4;celine dion
13715;29;5;madonna
13715;29;6;michael jackson
13715;29;7;infected mushroom
13715;29;8;akon
13715;29;9;leona lewis
